<DGen:>		<*>

<RuAArtyR>	<Today we're targeting enemy artillery positions. We've had it on our list for a few days now but had to deal with higher priority assignments. In the meantime the German guns have been causing a lot of headache to our troops on the ground. Be careful, as the Germans often use their 88s as artillery guns. We have no information on these guns; quite possibly they may end up firing at you too. Good luck!\n>
<RuAArtyD>	<Our artillery battery there is causing heavy losses among enemy troops. It is likely that the enemy have already located it and they will certainly send over some Jabos to deal with it. We will patrol over the area in case of any enemy attacks.\n>
<DeAArtyR>	<Our artillery in that area is under almost constant air attack. They have to relocate after firing almost every shell. You are ordered to patrol the area and order to intercept any potential attackers. Good luck!\n>
<DeAArtyD>	<This enemy artillery battery there is causing our ground troops much trouble. They want it destroyed and we've got the job. Artillery guns are your primary target, then everything else.\n>
<RuBArtyR>	<The bombers are hitting German artillery positions. Ground troops have tried to take those out of action a few times, but the guns are well behind the German lines and they keep moving back by the time our boys fight their way through. A few hundred men died trying to get those guns. So cook those Krauts extra crispy today, they've really earned it.\n>
<RuBArtyD>	<The artillery there has an excellent shooting field far behind the enemy lines. Because of that, the enemy bombs them often. Today, we will intercept such a raid and tell them a lesson or two!\n>
<DeBArtyR>	<Yesterday an artillery position in the area was attacked by Focke-Wulfs, and we've lost four guns and almost fifty men. This is not the first time the Germans go for our guns. The area where that happened is right on the border between our and RAF's sectors so it's been receiving less air coverage than others. Germans must have noticed that. You will patrol the area today, and hopefully you'll meet some Germans.\n>
<DeBArtyD>	<Our Jabos will be hitting Allied artillery positions. The guns are well behind the front lines and they keep moving with the front line, staying out of reach our our forces. A few hundred men died just yesterday in the morning artillery barrage. So cook those Amis extra crispy today, they've really earned it.\n>

<RuARailR>	<We're hitting a German rail yard. It will be a very target rich environment. You will see plenty of rail cars to strafe, there will be flak guns protecting the area, and the chance of the Luftwaffe coming up to meet you is also very high. Be cautious gentlemen, and God be with you. I hope to see all of you back here safely tonight.\n>
<RuARailD>	<The Americans are bombing this city almost daily. I want everybody to be very careful out there and make a good attack on the bombers. Remember, it is our duty to make them pay for every bomb they drop on our cities.\n>
<DeARailR>	<The Krauts are mounting a concentrated effort aimed at our supply lines. In the past few days they've hit almost every major rail yard in the area, except for this one. This makes it easy for us to predict their next move. Patrol the area, and you'll almost certainly meet some German fighter-bombers coming your way. Good luck!\n>
<DeARailD>	<Today we will attack a major target: the railway station which is very important for the enemy's supply system. Heavy flak as well as fighters are to be expected. Be careful, and come home alive!\n>
<RuBRailR>	<The 17s are hitting a German rail junction. It's a major supply point for their troops stationed in the area. You can expect heavy Luftwaffe presence in the air, and probably more flak than you're used to. Stick to the bombers like glue. Attack the Germans in a dive, scare them off and return right back up to your position. Absolutely no dogfights! If I see any fancy maneuvering on anyone's gun camera I'll him you demoted to Private and recommend to star in the next VD Awareness film.\n>
<RuBRailD>	<The city is often bombed because it contains several important industrial targets. The Americans and especially the British at night often miss, and civilian casualties are high. Today, the Americans will try again and we will intercept! Keep an eye on the escorts, but your main objective as always is to destroy a bomber, at all costs!\n>
<DeBRailR>	<We are told to expect a Luftwaffe raid on the rail station there in the latest intelligence report we've just received. While in the past they've redefined the meaning of the word "intelligence" on multiple occasions, we still have to follow through with this report. Patrol the city airspace, and intercept any German planes you see.\n>
<DeBRailD>	<Our bomber pilots will make another rare day appearance and attack this railway station. Please keep them safe, and watch out for each other too.\n>

<RuADepotR>	<We're going to hit what intelligence believes to be a supply depot. What kind of supplies are stored there we are not told. In any case, light flak and no air opposition is expected. So go out there, drop your bombs on target so you don't have to go back there again, and get one mission closer to going home. Best of luck everyone.\n>
<RuADepotD>	<Another raid on this city, apparently. We will scramble to intercept these American sky bandits. Keep on attacking until you run out of ammo and try to avoid the escort fighters, if at all possible!\n>
<DeADepotR>	<Your priority target there is our supply depot. It's pretty much in the only warehouse complex in a very large area, so even Germans must eventually figure out we use it for storage. Patrol the area, destroy any Luftwaffe planes you see.\n>
<DeADepotD>	<Target for today is American supply depot. A very important target, so heavy resistance is to be expected, both from Flak and fighters. I expect some hits, Kameraden!\n>
<RuBDepotR>	<The 17s are going to bomb a major supply depot there. The losses the bombers suffered the last time we did an escort were absolutely unacceptable. Gentlemen, please remember that there are 10 men in every bomber. Every time you let a German get through to the bombers, you put at least 10 human lives at risk. You are the only hope of staying alive for those men! Do your best to get them home safe time.\n>
<RuBDepotD>	<The supply depot there is attracting enemy bombers like a magnet. At least some opportunity for us to shoot them down, I guess. Good luck!\n>
<DeBDepotR>	<The HQ decided to direct our efforts at protecting the supply depots in our rear. There is a rather high chance of a small-scale German strike in this sector, and by patrolling this area you'll be covering both our troop concentrations and the supply depots. Make sure you stay low enough for our flak to see your markings, or high enough for them to miss you. Stay focused, stay sharp! Score some kills gentlemen. Good luck.\n>
<DeBDepotD>	<Our bombers are striking the depot there. Since fighters are to be expected, we will fly escort.\n>

<RuAPortR>	<We will be attacking a German naval base. It's used by both civilian and military vessels, but mostly for the military purpose. Your primary targets will be any ships you can find, and the warehouse structures marked on your maps. Good luck!\n>
<RuAPortD>	<This port is an important base for our S-Boats and Midget submarines which conduct attacks on the invasion fleet. They have to be protected!\n>
<DeAPortR>	<For reasons I should not explain, our ports in the area are extremely important. The Germans can be seen flying over them almost daily. There are hundreds of men in those ports who directly rely on you to protect them, and tens of thousands of men in the field who need these ports to stay in the fight. Protect our ports gentlemen!\n>
<DeAPortD>	<Today we will try to attack one of the ports the enemy invasion fleet is using! This will be a dangerous mission. Lets try to get in, cause some damage and get out again very fast\n>
<RuBPortR>	<The bombers are hitting a German naval base. It's used by both civilian and military vessels, but mostly for the military purpose. You can expect heavy Luftwaffe presence in the air, and medium to heavy flak throughout the target area. Stay with the bombers and only engage the Germans that come in to attack. Good luck to all of you!\n>
<RuBPortD>	<The port there has been bombed ten times the last two days. so far damage has been limited, but we wont be that lucky forever. So we will try to intercept the next raid.\n>
<DeBPortR>	<For reasons I should not explain, our ports in the area are extremely important. The Germans can be seen flying over them almost daily. There are hundreds of men in those ports who directly rely on you to protect them, and tens of thousands of men in the field who need these ports to stay in the fight. Protect our ports gentlemen!\n>
<DeBPortD>	<The bombers are attempting to strike the ports of the enemy invasion fleet. We will escort them into that mess. Good luck!\n>

<RuAHQR>	<We have very reliable intelligence that a German field HQ was just set up there! It's a rare opportunity for us to strike the beast at the head. Stay in the area for as long as you have to, and wipe it all clean. Germans should not expect us so soon, and you should have a very high chance of killing some important officers and even generals. Do your best, really let them have it this time gentlemen! Good luck all of you.\n>
<RuAHQD>	<Apparently an American reconnaissance plane has discovered our field HQ there. While it is being evacuated, we will protect it.\n>
<DeAHQR>	<We're protecting the highest priority target today, an army field HQ. I can't mention the name of the four-star general who is working from there, but suffice it to say that if he is killed Hitler will personally drive to your barracks and kiss each one of you on the lips. Take this one very seriously gentlemen, this is probably the most important mission of your career. If you fail, your names will be listed in every history book for years to come. Annihilate any German plane that comes anywhere near the HQ.\n>
<DeAHQD>	<Our intelligence indicated the hectic ground activity there indicates an enemy Field HQ! A nice opportunity to cause some real damage! Be careful and watch out for fighters!\n>
<RuBHQR>	<The bombers are attacking a German field HQ. Light to none air opposition is expected, but flak should be heavy. If no Luftwaffe planes are seen after the bombers drop their eggs, feel free to leave them and clean up after them.\n>
<RuBHQD>	<Enemy reconnaissance has discovered our field headquarters in this area. We must protect it while it is being evacuated. Shoot down any enemy plane in the vicinity!\n>
<DeBHQR>	<You are protecting the airspace over the field HQ of an army intelligence unit. It's just relocated there, so chances of Germans deliberately targeting it are rather slim. However there is always a possibility of a German plane finding it by chance - and that's the possibility we should not allow to happen. Protect the field HQ and destroy any German planes you see.\n>
<DeBHQD>	<The bombers will be striking a prime target: the enemy field headquarters for this area! Since it is most likely well defended we will provide escort.\n>

<RuATroopR>	<Today we're going to do some real in your face fighting, real personal stuff. We're hitting German troop concentrations located in an open field. The troops stationed in the area is believe to be an SS division, all veterans from the Russian front. suppress any AAA first, and then you'll have plenty of chances to see the exact effects of .50 cals and bombs on a human body.\n>
<RuATroopD>	<A Panzer battalion has moved into position for a counterattack. The Americans will most likely attack the tanks before they can move. We will fly free hunt over their positions and intercept any enemy bomber.\n>
<DeATroopR>	<With the shortage of intact buildings in the area, a lot of our ground troops have to be stationed out in the fields. These locations become easy targets for the Luftwaffe. You'll patrol one such location today. The boys there have been bombed and strafed twice very recently, and it's really affecting morale. The sight of you flying overhead should really help them, both body and soul.\n>
<DeATroopD>	<Recon has discovered an American tank unit ready for an attack. We will strike them before they can move!\n>
<RuBTroopR>	<The bombers are carpet bombing a large area where German troops arriving from the rear are being processed and assembled. Stay with the bombers up until they drop their bombs, and then make a judgment call whether it is safe to leave them and come down to hurt the German some more. Good luck everyone, today's mission should be easier than the last.\n>
<RuBTroopD>	<The assembly point of a tank unit has been under air attack for some days. The frontline commanders demand air cover, otherwise they cannot launch counterattacks. So we will fly free hunt over their positions. Good Luck!\n>
<DeBTroopR>	<With the shortage of intact buildings in the area, a lot of our ground troops have to be stationed out in the fields. These locations become easy targets for the Luftwaffe. You'll patrol one such location today. The boys there have been bombed and strafed twice very recently, and it's really affecting morale. The sight of you flying overhead should really help them, both body and soul.\n>
<DeBTroopD>	<Our bombers are attacking an enemy assembly point. We will cover them. Take care of the bombers and watch out for enemy fighters. It is most important that the bombers make their run unmolested..\n>

<dbrDeEXCELLENT>	<Great Job, Kamerad. You set an example for the rest of the unit. Carry on like this and you will get a medal!>
<dbrDeEXCELLENT>	<A job well done. You prove to be one of the Gruppe's best pilots once again. You are an example for all pilots of our unit.>
<dbrDeEXCELLENT>	<The Fliegerführer just congratulated to this superb mission. If only all our missions would be so successful!>
<dbrDeGOOD>	<Your performance in this mission was good. We need more pilots like you.>
<dbrDeGOOD>	<Good show, you're becoming a really good pilot.>
<dbrDeGOOD>	<Good work! The Kommodore is very pleased with your actions.>
<dbrDeGOOD>	<You've done well. In those times, Germany could need more pilots like you.>
<dbrDeOK>	<Another mission accomplished. Now get some rest, tomorrow will be another busy day.>
<dbrDeOK>	<You completed yet another mission! It seems you're getting quite good at this.>
<dbrDeOK>	<A mission like many others. Maybe we'll have more excitement tomorrow.>
<dbrDeBAD>	<It was definitely not your best day, but at least you've survived.>
<dbrDeBAD>	<At least you survived, even if it was a missions gone horribly wrong.>
<dbrDeBAD>	<They pulled us through the grinder, but at least you've survived and can fight again.>

<dbrDeEXCELLENT(L)>	<Great Job, Kamerad. You set an example for the rest of the unit by fighting successfully while your comrades died around you. That's fighting spirit!>
<dbrDeEXCELLENT(L)>	<Despite great odds, you did a very good job. However, too many of our comrades failed to return.>
<dbrDeEXCELLENT(L)>	<The Wehrmacht report will mention your fine performance in this mission! What it won't mention are our heavy losses...>
<dbrDeGOOD(L)>	<Your performance in this mission was good, though as a whole, it was another disaster for us..>
<dbrDeGOOD(L)>	<Good show, you're becoming a really good pilot. You're apparently luckier than most of your comrades who didnt make it back..>
<dbrDeGOOD(L)>	<Good work! The Kommodore is very pleased with your actions but worried about the losses the Staffel took.>
<dbrDeGOOD(L)>	<You've done well, even in spite of the Staffel's heavy losses. In those times, Germany could need more pilots like you.>
<dbrDeOK(L)>	<We suffered heavily, yet accomplished our mission. You remaining pilots have to be ready for another mission tomorrow.>
<dbrDeOK(L)>	<After landing you suddenly realize how many great comrades you have lost this mission, a sad day for the Staffel.>
<dbrDeOK(L)>	<Last mission brought heavy losses again, as often during recent days. The air war is not what it used to be.>
<dbrDeBAD(L)>	<That was a disaster! We took heavy losses and archieved little. The Staffel is almost anihilated.>
<dbrDeBAD(L)>	<The staffel has been anihilated for little gain. You're one of the few survivors. It's your second birthday today.>
<dbrDeBAD(L)>	<They pulled us through the grinder, you can be lucky you returned alive! Many of your Kameraden didnt.>

<dbrDeEXCELLENT(V)>	<Great Job, Kamerad. You set an example for the rest of the unit. Carry on like this and you will get a medal!>
<dbrDeEXCELLENT(V)>	<A job well done. You prove to be one of the Gruppe's best pilots once again. You are an example for all pilots of our unit.>
<dbrDeEXCELLENT(V)>	<The Fliegerführer just congratulated to this superb mission. If only all our missions would be so successful!>
<dbrDeGOOD(V)>	<Your performance in this mission was good. We need more pilots like you.>
<dbrDeGOOD(V)>	<Good show, you're becoming a really good pilot. You right into that great unit.>
<dbrDeGOOD(V)>	<Good work! The Kommodore is very pleased with the actions of the Staffel.>
<dbrDeGOOD(V)>	<You've done well. In those times, Germany could need more pilots like you and your Comrades.>
<dbrDeOK(V)>	<Another mission accomplished. Now get some rest, tomorrow will be another busy day.>
<dbrDeOK(V)>	<You completed yet another mission, it seems your getting quite good at this..>
<dbrDeOK(V)>	<A mission like many others. Maybe we'll have more excitement tomorrow.>
<dbrDeBAD(V)>	<It was definitely not your best day. At least the Staffel came off quite good today.>
<dbrDeBAD(V)>	<At least you survived. Ask your fellow pilots how to fight successfully, they can teach you a lot. They did very well today.>
<dbrDeBAD(V)>	<Despite your screwing up, the Staffel did well today .>

<dbrDeEXCELLENT(A)>	<Great Job, Kameraden!. Carry on like this and you all will get a medal! And maybe even some leave...>
<dbrDeEXCELLENT(A)>	<The Wehrmacht report just mentioned our last fight! We can be really proud of our archievement!.>
<dbrDeEXCELLENT(A)>	<The Fliegerführer just congratulated to this superb mission. Unfortunately he's likely to expect such performance every time now...>
<dbrDeGOOD(A)>	<The Staffel really showed the Amis that we can still fight! You fit right into this great team we have!>
<dbrDeGOOD(A)>	<Good show, you're becoming a really good pilot. But dont get too cocky. We need team players here if we all want to survive!>
<dbrDeGOOD(A)>	<Good work! The Kommodore is very pleased with your actions. He's sending a few bottles of whine we "salvaged" during retreat>
<dbrDeGOOD(A)>	<You've done well. A war correspondent is waiting at the CP to interview the heroic fighter pilots. Please only drink after you told him your story!>
<dbrDeOK(A)>	<Another mission accomplished. In these times, such streaks of luck are getting rare>
<dbrDeOK(A)>	<You completed yet another mission, it seems your getting quite good at this. Maybe there's still hope.>
<dbrDeOK(A)>	<A mission like many others. If we carry on like this, we will maybe even get through this mess.>
<dbrDeBAD(A)>	<It was definitely not your best day. But at least you and your Combrades survived this one.>
<dbrDeBAD(A)>	<At least everybody survived. But now get some rest, we will have to try again tomorrow.>
<dbrDeBAD(A)>	<Der Adler wont write Articles about this one, I'm afraide.>

<dbrRuEXCELLENT(L)>	<The mission was difficult and we lost many friends. But you should not blame yourself - your performance in this mission was excellent. You set an example for all of us.>
<dbrRuEXCELLENT(L)>	<You performed exceptionally in this mission. You should really consider staying with the Army and training our young pilots when you go stateside. Regretfully, even glorious victories cannot bring back pilots that the squadron lost today. >
<dbrRuEXCELLENT(L)>	<Outstanding! Simply outstanding. This one actually does qualify for Stars and Stripes! It is the only good news today, when your squadron has suffered heavy losses.>
<dbrRuGOOD(L)>	<Regardless of difficult mission with heavy losses you've shown real fighting spirit in this mission, and willingness to succeed. Keep it up! >
<dbrRuGOOD(L)>	<Not bad, not bad at all. Keep this up, you might become famous yet! Too bad that we lost many good friends today.>
<dbrRuGOOD(L)>	<Good work! The CO reviewed the mission reports and he wants to see you in his office. He is not in a good mood today though because of all the losses we had today.>
<dbrRuOK(L)>	<Who can blame you for just wanting to get your Tour of Duty over with? Cetainly not your comrades who did not return today.>
<dbrRuOK(L)>	<One step closer to going home. Not everybody in the squadron will make it though - we lost many friends today.>
<dbrRuOK(L)>	<You'll do better next time. At least you have this chance, unlike all the fine people we lost today.>
<dbrRuBAD(L)>	<Now what the hell was that? Did you sleep through all your training and just now woke up? Well, at least you made it home. Your friends didn't.>
<dbrRuBAD(L)>	<No Stars and Stripes article about you this time, eh? I bet you won't see there a true report about losses that the squadron suffered today.>

<dbrRuEXCELLENT(V)>	<Fine day for you and for the squadron! Your performance in this mission was excellent. You set an example for all of us.>
<dbrRuEXCELLENT(V)>	<You performed exceptionally in this mission. You should really consider staying with the Army and training our young pilots when you go stateside. And the rest of the squadron did well too!>
<dbrRuGOOD(V)>	<The squadron achieved an exceptional victory today - and you've shown real fighting spirit in this mission, and willingness to succeed. Keep it up!>
<dbrRuGOOD(V)>	<Not bad, not bad at all. Keep this up, you might become famous yet! All the squadron did exceptionally well.>
<dbrRuGOOD(V)>	<Good work! The CO reviewed the mission reports and he wants to see you in his office. He is counting all the victories that the squadron achieved today.>
<dbrRuGOOD(V)>	<Now that was not bad! Fine fictory for the USAAF!>
<dbrRuOK(V)>	<Who can blame you for just wanting to get your Tour of Duty over with? Rest well flyboy, maybe you'll get another malfunction tomorrow. Luckily we have better pilots in the squadron, and they performed very well today!>
<dbrRuOK(V)>	<The squadron did very well today. You? Nothing spectacular, but you are one step closer to going home.>
<dbrRuOK(V)>	<You'll do better next time. Your friends though did well today.>
<dbrRuBAD(V)>	<The squadron achieved a great victory regardless of your disastrous performance today.>
<dbrRuBAD(V)>	<No Stars and Stripes article about you this time, eh? Your squadron did deserve one today though.>


<dbrRuEXCELLENT(A)>	<Your performance in this mission was excellent. You set an example for all of us. We lost some planes today but everybody is alive to celebrate your success.>
<dbrRuEXCELLENT(A)>	<A day when we do not lose pilots is a good day - and you performed exceptionally in this mission. You should really consider staying with the Army and training our young pilots when you go stateside.>
<dbrRuEXCELLENT(A)>	<Outstanding! Simply outstanding. This one actually does qualify for Stars and Stripes! And while we lost some planes, everybody is alive.>
<dbrRuGOOD(A)>	<Not bad, not bad at all. We lost planes, but not people. Keep this up, you might become famous yet!>
<dbrRuGOOD(A)>	<Now that was not bad! Some of you friends lost their planes, but I am happy to say that everybody is alive.>
<dbrRuOK(A)>	<Who can blame you for just wanting to get your Tour of Duty over with? Rest well flyboy, maybe you'll get another malfunction tomorrow.>
<dbrRuOK(A)>	<Nothing special today - just one step closer to going home.>
<dbrRuOK(A)>	<A mission like many others. You'll do better next time.>
<dbrRuBAD(A)>	<Now what the hell was that? Did you sleep through all your training and just now woke up? At least you did not kill anybody today.>
<dbrRuBAD(A)>	<No Stars and Stripes article about you this time, eh? Well, at least everybody is alive.>

<dbrRuEXCELLENT>	<Your performance in this mission was excellent. You set an example for all of us.>
<dbrRuEXCELLENT>	<You performed exceptionally in this mission. You should really consider staying with the Army and training our young pilots when you go stateside.>
<dbrRuEXCELLENT>	<Outstanding! Simply outstanding. This one actually does qualify for Stars and Stripes! >
<dbrRuGOOD>	<You've shown real fighting spirit in this mission, and willingness to succeed. Keep it up!>
<dbrRuGOOD>	<Not bad, not bad at all. Keep this up, you might become famous yet!>
<dbrRuGOOD>	<Good work! The CO reviewed the mission reports and he wants to see you in his office.>
<dbrRuGOOD>	<Now that was not bad! >
<dbrRuOK>	<Who can blame you for just wanting to get your Tour of Duty over with? Rest well flyboy, maybe you'll get another malfunction tomorrow.>
<dbrRuOK>	<Nothing special today - just one step closer to going home.>
<dbrRuOK>	<A mission like many others. You'll do better next time.>
<dbrRuBAD>	<Now what the hell was that? Did you sleep through all your training and just now woke up?>
<dbrRuBAD>	<If the Japs had pilots like you at Pearl Harbor, we'd still all be at home right now.>
<dbrRuBAD>	<No Stars and Stripes article about you this time, eh?>

<dbrRuDEAD>	<You were killed.>
<dbrDeDEAD>	<You were killed, your Staffel mourns the loss of a great Kamerad.>
<dbrRuCAPTURED>	<\nYou were captured.>
<dbrDeCAPTURED>	<\nYou were captured and get sent to a POW camp in Canada.>
<dbrRuWOUNDED>	<\nYou were wounded.>
<dbrDeWOUNDED>	<\nYou were wounded and send to a hospital.>
<dbrRuHWOUNDED>	<\nYou were heavily wounded.>
<dbrDeWHOUNDED>	<\nYou were heavily wounded and sent to a recuperation center in Bavaria for reconvalescence.>


<dbrLOST1> <We've lost one plane in this mission>
<dbrLOST1> <One of our planes was shot down>
<dbrLOST> <We've lost %d planes in this mission>
<dbrKILL1> <We claimed one enemy plane shot down>
<dbrKILL1> <One enemy plane was shot down>
<dbrKILL> <%d enemy planes were shot down>
<dbrKILL> <%d enemy planes were claimed in this mission>

<RuSHORTAGE> <Your squadron has only %d combat ready planes left.\n>
<RuOUT> <You had to borrow planes from training unit.\n> 
<DeSHORTAGE> <Your  Staffel has only %d combat ready planes left.\n> 
<DeOUT> <We got some planes from a training JG. These things are pretty old, but at least they can fly.\n>
<RESUPPLIED> <Your unit has been resupplied with new planes.\n>

<DeSQ1> <You are assigned to 1st staffel, commanded by %s\n>
<DeSQ2> <You are assigned to 2nd staffel, commanded by %s\n>
<DeSQ3> <You are assigned to 3rd  staffel, commanded by %s\n>

<RuSQ1> <Your squadron commander is %s\n>
<RuSQ2> <Your squadron commander is %s\n>
<RuSQ3> <Your squadron commander is %s\n>

<DeCO1> <You are assigned  a CO of  the first staffel!\n>
<DeCO2> <You are assigned  a CO of  the second  staffel!\n>
<DeCO3> <You are assigned  a CO of  the third  staffel!\n>

<RuCO1> <You are appointed a CO of your squadron!\n>
<RuCO2> <You are appointed a CO of your squadron!\n>
<RuCO3> <You are appointed a CO of your squadron!\n>


<St_Hubert>	<St Hubert>

<dbrRuSqEXCELLENT> <\nGentlemen! This battle is over. Our squadron has covered itself with glory. >
<dbrDeSqEXCELLENT> <\nKameraden! This fight is over and our Staffel has done very well. Our unit is mentioned in the radio news. >

<dbrRuSqGOOD> <\nGentlemen! Our squadron has distinguished itself in this battle. >
<dbrDeSqGOOD> <\nThe Staffel has shown good performance and is commended by our local Fliegerführer. >

<dbrRuSqOK> <\nGentlemen! The battle was difficult, but everybody did what they could. >
<dbrDeSqOK> <\nThe fight was very hard this time, but we certainly got more than we took, something which has become quite rare. >

<dbrRuSqBAD> <\nGentlemen! The battle was extremely difficult. Our losses were not in vain, but we have to learn from our mistakes. >
<dbrDeSqBAD> <\nKameraden, the last battle has brought us much sorrow and bitter losses. But we will fight on so our Comrades' sacrifice is not in vein. >

<dbrRuEnemyLost> <\nIn combats with participation of our pilots the enemy lost:\n>
<dbrDeEnemyLost> <\nIn combats with participation of our pilots the enemy lost:\n>

<CUR_KILLS>		<In this mission you've destroyed:>
<CUR_KILLS>		<You've claimed the following kills during your last mission:>
<CUR_KILLS>		<The following targets were destroyed in the last sortie:>

<TOT_KILLS>		<During your career you destroyed:>
<TOT_KILLS>		<Your complete list of destroyed targets:>
<TOT_KILLS>		<So far you've destroyed:>

<dbrNplanes>	<Planes: %d\n>
<dbrNplanesG>	<Planes on the ground: %d\n>
<dbrNtanks>		<Armor: %d\n>
<dbrNguns>		<Guns: %d\n>
<dbrNcars>		<Vehicles: %d\n>
<dbrNwagons>	<Railroad cars: %d\n>
<dbrNbridges>	<Bridges: %d\n>
<dbrNships>		<Ships: %d\n>

<dbrRuWeLost> <\nOur side has lost %d planes.\nDismissed!>
<dbrRuNoLoss> <\nOur losses are minimal.\nDismissed!>

<dbrDeWeLost> <\nOur side has lost %d planes.\nDismissed!>
<dbrDeNoLoss> <\nOur losses are minimal.\nDismissed!>

<logRecon> 				<Air recon of the %s area>
<logReconB> 			<Air recon>

<RuRec>     <\nWe need you to perform air recon of the %s area. >
<RuRec>     <\nWe need to you to locate an important target near %s. >

<DeRec>     <\nWe need you to perform air recon of the %s area. The last dedicated recon plane was shot down in that area, so be careful >
<DeRec>     <\nWe need to you to locate an important target near %s. It might be important to know what is going on there >

<RuRHQR>    <Try to locate enemy field HQ, that, as we suspect, should be located there.\n>
<RuRArtyR>  <Try to locate enemy battery acting from there.\n>
<RuRDepotR> <The enemy should have a supply depot somewhere in the region, try to find it.\n>

<DeRHQD>    <According to radio intercepts, the army suspects an enemy field HQ in that region. Since no regular recon aircraft are available, you have to locate it.\n>
<DeRHQD>    <According to the interrogation of Prisoners, the enemy HQ for our Area is there. Locate it!\n>
<DeRArtyD>  <An enemy battery firing from that area is giving us trouble. They are very good in camouflage and position change, so we could not pinpoint them so far. Fly recon and locate that troublesome battery!\n>
<DeRDepotD> <The Amis should have a supply depot somewhere in the region, try to find it. Watch out for Flak and fighters, the last recon plane sent there did not return .\n>

<BeforeDDayUsBr> <After almost two years of planning, the invasion of Europe will begin soon. In order to prepare for the invasion our Air Force will attack targets in the rear area of potential invasion areas. Main objectives are communications and logistics of the German troops based in France. Another goal is to weaken the Luftwaffe forces in France.>
<BeforeDDayUsDb> <The 8th Air Force has flown numerous raids on targets in Normandy and around Calais, severely weakening the German supply network in France. Even more important, these raids were a good chance for our pilots to gain experience. Also, the intensified raids have prompted the Germans to weaken their home defense units in favor of basing more planes in France.>
<France44DeBr> <It is quite obvious that the enemy will invade soon. It is not entirely clear where this invasion will take place, but the Americans and British are stepping up their air campaign against targets in France. The Luftwaffe will try to defend military targets in France but has to conserve its strength for the invasion>
<France44DeDb> <The invasion has begun! Enemy troops have landed at serveral places in the Normandy. All available Luftwaffe forces will transfer to France to repel the invasion!>
<NormandyUsBr> <Operation Overlord, the Invasion of France, has begun! After joining up the five beaches and establishing a firm bridgehead covering 50 miles along the Channel coastline, we continue our offensive. Whilst the British strike in the Caen direction, drawing the German tank divisions around the regional capital, our forces broke out from Utah towards Barneville to cut off the Cotentin Peninsula. Your unit is one of the first of the 9th AAF and 2nd allied TAF to be based on an advanced landing ground in Normandy. Your main task is to fly tactical support for the troops and defend the invasion ports and troops from German raids. Heavy Luftwaffe resistance is to be expected.>
<NormandyUsDb> <After being stuck in the Bocage for several weeks, US troops finally broke out during Operation Cobra. After failed German counterattacks at Mortain, General Patton's enveloping maneuver caught the German forces in Normandy in a huge pocket near Falaise. Tactical airpower helped to reduce this pocket to rubble, and even if hundreds of thousands of German soldiers escaped, their entire equipment and weapons were lost. The German army is in full retreat all across France and Paris is due to be liberated soon. Tactical airpower had a huge part in this success. The allied tactical air forces managed to almost annihilate the Luftwaffe over Normandy. Even more important was constant close support for our advancing troops, which proved instrumental for the successful Falaise operation.>
<NormandyDeBr> <A few days ago, the British and Americans invaded France in Normandy. All available Luftwaffe fighter units have been ordered to hastily transfer to grass strips in France and are now under command of Luftflotte 2. Our main tasks will be air cover for German troops in France and attacks against enemy troops. The enemy air force is numerically very superior and the hasty transfer and lack of coordination has already resulted in heavy equipment losses. Nethertheless, we must do our duty.>
<NormandyDeDb> <The enemy air superiority proved too much for Luftflotte 2. Constant attacks on our airfields and lopsided air combat against much stronger enemies have led to catastrophic losses with our fighter units. The bombers were even worse off: They were mostly totally annihilated. Without air cover, our troops were not able to contain the enemy beachhad. Much of our armored forces were caught in a huge annihilation battle near Falaise and lost all their vehicles. The Wehrmacht is abandoning France and will try to make a stand at the German border. The shattered units of Luftflotte 2 will be rebuilt and used for home defense. The planes maybe replaceable, but we have lost many experienced pilots as well, which are impossible to replace.>
<NormandyNDeBr> <A few days ago, the British and Americans invaded France in Normandy. All available Luftwaffe fighter units have been ordered to hastily transfer to grass strips in France and are now under command of Luftflotte 2. Our main tasks will be air cover for German troops in France and attacks against enemy troops. The enemy air force is numerically very superior and the hasty transfer and lack of coordination has already resulted in heavy equipment losses. Nethertheless, we must do our duty.>
<NormandyNDeDb> <The enemy air superiority proved too much for Luftflotte 2. Constant attacks on our airfields and lopsided air combat against much stronger enemies have led to catastrophic losses with our fighter units. The bombers were even worse off: They were mostly totally annihilated. Without air cover, our troops were not able to contain the enemy beachhad. Much of our armored forces were caught in a huge annihilation battle near Falaise and lost all their vehicles. The Wehrmacht is abandoning France and will try to make a stand at the German border. The shattered units of Luftflotte 2 will be rebuilt and used for home defense. The planes maybe replaceable, but we have lost many experienced pilots as well, which are impossible to replace.>
<BerlinAir44UsBr> <Simultanously with the invasion, the strategic air raids against German industrial targets continued in full force. The 8th AAF is still raiding targets around Berlin, and due to losses over France, Luftwaffe opposition has become much weaker than in Spring. However, bombing Berlin is still no Milk run and the fighter units of the 8th AAF still have to escort the Fortresses. During your tour, you will fly strategic escort missions deep into Germany.>
