<DGen:>		<*>
<ChannelDDayUsDb> < >
<ChannelDDay2UsBr> < >
<ChannelDDay2UsDb>  <Poté, co jsme uvázli mezi živými ploty bocage po nìkolik týdnù, ameriètí vojáci koneènì prorazili bìhem operace Cobra. Pozdìji selhal nìmecký protiútok u Mortainu, a obchvatný manévr generála Pattona sevøel nìmecké síly v Normandii do kotle blízkoFalaise. Strategická síla letectva pomohla tenhle kotel rozemlít na padr, a tøebaže statisíce nìmeckých vojákù uniklo, všechno jejich vybavení a zbranì byly ztraceny. Nìmecká armáda plnì ustupuje napøíè Francií a zanedlouho oèekáváme osvobození Paøíže. Strategická síla letectva má na tomhle úspìchu velký podíl. Silám spojeneckého letectva se podaøilo Luftwaffe nad Normandií témìø vyhladit. Daleko více dùležitá byla stálá letecká podpora pro naše postupující vojáky, která se ukázala jako nápomocnou pro úspìch operace ve Falaise.>

<FB_Channel43UsBr><Armádní vojenské letectvo Spojených státù zahájilo strategickou bombardovací ofenzivu nad Nìmecko a okupovanou Francii. Musíme je v tom podporovat.>
<FB_Channel43UsDb> < >
<FB_Channel43WUsBr> < >
<FB_Channel43WUsDb> < >
<FB_Channel_44UsBr> <Po témìø dvou letech plánování brzy zaène invaze do Evropy. V rámci pøípravy na invazi bude naše vojenské letectvo útoèit na cíle v zázemí možných invazních oblastech. Hlavními cíli jsou komunikace a týlové a materiální zaøízení nìmeckých jednotek umístìných ve Francii. Dalším úkolem je oslabit síly Luftwaffe ve Francii.>
<FB_Channel_44UsDb> <8. letecká armáda podnikla poèetné nálety na cíle v  Normandii a v okolí Cale, a tím hodnì oslabila nìmeckou zásobovací sí ve Francii. Co je více dùležité, tyto nálety byly pro naše piloty dobrou šancí, jak získat zkušenosti. Vystupòování náletù ale také pobídlo Nìmce k oslabení jednotek jejich domobrany ve prospìch pøemístìní více letadel do Francie.>
<FB_ChannelDDayUsBr><Zaèala operace Overlord, invaze do Francie! Po spojení pìti pláží a vytvoøení solidního pøedmostí pokrývajícího 50 mil podél pobøeží Kanálu pokraèujeme v našem útoku. Zatímco se Britové hnuli smìrem na Caen, a obešli nìmecké tankové divize kolem centra oblasti, naše jednotky vyrazili od invazní pláže Utah smìrem na Barneville, aby odøízli Cotentin Peninsula. Vaším útvarem je jedna z prvních 9. AAF a 2. spojenecké Tactical Air Force založených na pøedsunutých polních letištích v Normandii. Vaším hlavním úkolem je plnìní taktické podpory pro naše vojska a obrana invazních pøístavù pøed nìmeckými nálety. Je oèekáván silný odpor Luftwaffe.>
<FB_ChannelDDayUsDb> < >
<FB_ChannelDDay2UsBr> < >
<FB_ChannelDDay2UsDb>  <Poté, co jsme uvázli mezi živými ploty bocage po nìkolik týdnù, ameriètí vojáci koneènì prorazili bìhem operace Cobra. Pozdìji selhal nìmecký protiútok u Mortainu, a obchvatný manévr generála Pattona sevøel nìmecké síly v Normandii do kotle blízkoFalaise. Strategická síla letectva pomohla tenhle kotel rozemlít na padr, a tøebaže statisíce nìmeckých vojákù uniklo, všechno jejich vybavení a zbranì byly ztraceny. Nìmecká armáda plnì ustupuje napøíè Francií a zanedlouho oèekáváme osvobození Paøíže. Strategická síla letectva má na tomhle úspìchu velký podíl. Silám spojeneckého letectva se podaøilo Luftwaffe nad Normandií témìø vyhladit. Daleko více dùležitá byla stálá letecká podpora pro naše postupující vojáky, která se ukázala jako nápomocnou pro úspìch operace ve Falaise.>

<B_Channel43UsBr> <Armádní vojenské letectvo Spojených státù zahájilo strategickou bombardovací ofenzivu nad Nìmecko a okupovanou Francii. Znièíme prùmysl a váleènou infrastrukturu.>
<B_Channel43UsDb> < >
<B_Channel43WUsBr> < >
<B_Channel43WUsDb> < >
<B_Channel_44UsBr> <Po témìø dvou letech plánování brzy zaène invaze do Evropy. V rámci pøípravy na invazi bude naše vojenské letectvo útoèit na cíle v zázemí možných invazních oblastech. Hlavními cíli jsou komunikace a týlové a materiální zaøízení nìmeckých jednotek umístìných ve Francii. Dalším úkolem je oslabit síly Luftwaffe ve Francii.>
<B_Channel_44UsDb><8. letecká armáda podnikla poèetné nálety na cíle v  Normandii a v okolí Cale, a tím hodnì oslabila nìmeckou zásobovací sí ve Francii. Co je více dùležité, tyto nálety byly pro naše piloty dobrou šancí, jak získat zkušenosti. Vystupòování náletù ale také pobídlo Nìmce k oslabení jednotek jejich domobrany ve prospìch pøemístìní více letadel do Francie.>

<Channel41GbBr> <RAF provádí nálety na Francii, a také se pokusíme získat vzdušnou pøevahu na frontì nad Kanálem. >
<Channel41GbDb> < >
<Channel42GbBr> <Objevil se nový protivník, Focke Wulf 190A. Dejte si pozor! >
<Channel42GbDb> < >
<Channel43GbBr> <Pøipojilo se k nám vojenské letectvo armády Spojených státù! >
<Channel43GbDb> < >
<Channel43WGbBr> < >
<Channel43WGbDb> < >
<Channel_44GbBr> <Po témìø dvou letech plánování brzy zaène invaze do Evropy. V rámci pøípravy na invazi bude naše vojenské letectvo útoèit na cíle v zázemí možných invazních oblastech. Hlavními cíli jsou komunikace a týlové a materiální zaøízení nìmeckých jednotek umístìných ve Francii. Dalším úkolem je oslabit síly Luftwaffe ve Francii.>
<Channel_44GbDb> <Královské letectvo podniklo mnohoèetné nálety na cíle v  Normandii a v okolí Cale, a tím citelnì oslabila nìmeckou zásobovací sí ve Francii. Co je více dùležité, tyto nálety byly pro naše piloty dobrou šancí, jak získat zkušenosti. Vystupòování náletù ale také pobídlo Nìmce k oslabení jednotek obrany Øíše ve prospìch pøemístìní vìtšího poètu letadel do Francie.>
<ChannelDDayGbBr> <Zaèala invaze do Francie, operace Overlord! Po spojení pìti pláží a vytvoøení solidního pøedmostí které pokrývá 50 mil podél pobøeží Kanálu pokraèujeme v naší ofenzivì. Vaší jednotkou je jedna z 2. Tactical Air Force, pøeložená na pøedsunuté letištì v Normandii.>
<ChannelDDayGbDb> < >
<ChannelDDay2GbBr> < >
<ChannelDDay2GbDb> <Naši vojáci koneènì prorazili bìhem operace Cobra. Nìmecké síly jsou sevøeny ve velkém kotli blízko Falaise. Nìmecká armáda pøešla do ústupu a Paøíž by mìla být brzy osvobozena.>

<FB_Channel41GbBr> <RAF provádí nálety na Francii, a také se pokusíme získat vzdušnou pøevahu na frontì nad Kanálem. >
<FB_Channel41GbDb> < >
<FB_Channel42GbBr> <Objevil se nový protivník, Focke Wulf 190A. Dejte si pozor! >
<FB_Channel42GbDb> < >
<FB_Channel43GbBr> <Pøipojilo se k nám vojenské letectvo armády Spojených státù! >
<FB_Channel43GbDb> < >
<FB_Channel43WGbBr> < >
<FB_Channel43WGbDb> < >
<FB_Channel_44GbBr> <Po témìø dvou letech plánování brzy zaène invaze do Evropy. V rámci pøípravy na invazi bude naše vojenské letectvo útoèit na cíle v zázemí možných invazních oblastech. Hlavními cíli jsou komunikace a týlové a materiální zaøízení nìmeckých jednotek umístìných ve Francii. Dalším úkolem je oslabit síly Luftwaffe ve Francii.>
<FB_Channel_44GbDb> <Královské letectvo podniklo mnohoèetné nálety na cíle v  Normandii a v okolí Cale, a tím citelnì oslabila nìmeckou zásobovací sí ve Francii. Co je více dùležité, tyto nálety byly pro naše piloty dobrou šancí, jak získat zkušenosti. Vystupòování náletù ale také pobídlo Nìmce k oslabení jednotek obrany Øíše ve prospìch pøemístìní vìtšího poètu letadel do Francie.>
<FB_ChannelDDayGbBr> <Zaèala invaze do Francie, operace Overlord! Po spojení pìti pláží a vytvoøení solidního pøedmostí které pokrývá 50 mil podél pobøeží Kanálu pokraèujeme v naší ofenzivì. Vaší jednotkou je jedna z 2. Tactical Air Force pøeložená na pøedsunuté letištì v Normandii.>
<FB_ChannelDDayGbDb> < >
<FB_ChannelDDay2GbBr> < >
<FB_ChannelDDay2GbDb> <Naši vojáci koneènì prorazili bìhem operace Cobra. Nìmecké síly jsou sevøeny ve velkém kotli blízko Falaise. Nìmecká armáda pøešla do ústupu a Paøíž by mìla být brzy osvobozena.>

<B_Channel42GbBr> <Objevil se nový protivník, Focke Wulf 190A. Dejte si pozor! >
<B_Channel42GbDb> < >
<B_Channel43GbBr> <Pøipojilo se k nám vojenské letectvo armády Spojených státù! >
<B_Channel43GbDb> < >
<B_Channel43WGbBr> < >
<B_Channel43WGbDb> < >
<B_Channel_44GbBr><Po témìø dvou letech plánování brzy zaène invaze do Evropy. V rámci pøípravy na invazi bude naše vojenské letectvo útoèit na cíle v zázemí možných invazních oblastech. Hlavními cíli jsou komunikace a týlové a materiální zaøízení nìmeckých jednotek umístìných ve Francii. Dalším úkolem je oslabit síly Luftwaffe ve Francii.>
<B_Channel_44GbDb> <Královské letectvo podniklo mnohoèetné nálety na cíle v  Normandii a v okolí Cale, a tím citelnì oslabila nìmeckou zásobovací sí ve Francii. Co je více dùležité, tyto nálety byly pro naše piloty dobrou šancí, jak získat zkušenosti. Vystupòování náletù ale také pobídlo Nìmce k oslabení jednotek obrany Øíše ve prospìch pøemístìní vìtšího poètu letadel do Francie.>

<BalatonSommer44DeBr> <Braòte Øíši z Maïarska. Rozhodnì musíme zastavit tohle spojenecké bombardování.>
<BalatonSommer44DeDb> <Naše úsilí se zdá být marným. Pøesto musíme vytrvat a pokraèovat v boji !>

<BerlinwsDeBr> <Jsme pøeveleni do Berlína k ochranì srdce naší vlasti. S našimi novými stíhaèkami Ta-152, které jsou speciálnì navrženy pro boje ve velkých výškách bychom mìli být schopni zastavit spojeneckou bombardovací ofenzivu!>
<BerlinwsDeDb> < >

<Berlinws2DeBr> <Ruská ofenziva z léta 1944 nás zatlaèila zpátky k hranicím Nìmecka z roku 1937. V únoru 1945 Sovìti zaútoèili na Východní Prusko. Kriegsmarine zamìøila svoje úsilí na zachránu tolika vojákù a civilistù, kolik jen bude možné, dále stále probíhají boje kolem malého pøedmostí blízko Pillau, stejnì tak jako kolem Hely. Rusové brzy spustí svùj koneèný útok na Berlín. Po ofenzivì v  Ardenách a neúspìchu operace Bodenplatte byla vìtšina stíhacích jednotek Reichsluftverteidigung pøeøazena na východní frontu, obrana proti americkým vzdušným náletùm byla ponechána na proudových stíhaèích z  JG 7. Luftflotte 6 má pùsobivou bojovou sestavu, nejvíc jednotek od operace Barbarossa. Ale naprostá vìtšina jednotek je oslabená, s nouzí o palivo a nezkušenými piloty. Klíèem k úspìchu budou pøechody pøes Odru. Pokud znièíme mosty pøes Odru, Rusové nebudou moci pokraèovat v postupu. Úkol byl zadán Gefechtsverband Bohrmann, budou ho podporovat všechny stíhací jednotky, a také bitevníky budou útoèit proti ruským vojskùm. Získání vzdušné pøevahy je jen druhoøadým úkolem, kvùli velké nepøátelské poèetní pøevaze. Bude to naše poslední obrana. Zvláš po zákeøném vražedném pokusu z 20. èervence minulého roku, Führer oèekává fanatický odpor a naprostou oddanost k splnìní úkolu!>
<Berlinws2DeDb> <Koncem února Rusové pøekroèili Odru. Zaèala prudká letecká kampaò, pøi které byly všechny vhodné stroje použity proti mostùm. Nicménì nedokázala nastálo vyøadit mosty z provozu. Poslední vìtší obranná bitva na Seelower Höhen nezískala o moc víc èasu a Berlín byl obklíèen koncem bøezna. Luftwaffe dìlala co mohla, vìtšinou úkoly pøíme podpory, ale nebyla schopna na tom nic zmìnit. Druhého kvìtna nakonec Führer spáchal sebevraždu ve svém bunkru a mìsto se vzdalo. Karl Dönitz, jeho nástupce, sestavil prozatímní vládu ve Flensburgu a pokusil se zachránit z Východu co bylo možné, ale válka už byla ztracena. Šest let válèení a tolik životù ztracených nadarmo.>

<Channel44UsBr> <Po témìø dvou letech plánování se èas invaze do Evropy pøiblížil. Jako pøípravu na invazi bude 9. letecká armáda útoèit na cíle v oblastech potenciálních invazních pláží.>
<Invasion44UsBr> <Dnes zaèala operace Overlord! Vaší hlavní úlohou  je létat úkoly taktické podpory a bránit jednotky, které se vyloïují na plážích  Utah, Omaha, Gold, Juno a Sword.>

<Bocage44UsBr> Po založení a upevnìní pøedmostí podél pobøeží Kanálu pokraèujeme v invazi. Vaší jednotkou je jedna z 9. letecké armády pøemístìná na pøedsunuté letištì v Normandii.>
<Breakout44UsBr> <Potom, co jsme zùstali po nìkolik týdnù pøilepení mezi živými ploty je prùlomová ofenziva pøipravena. Operace Cobra zaène 24. èervence. Vaším úkolem zùstává taktická podpora ofenzivy.>
<Paris44UsBr> <Naši vojáci koneènì prorazili bìhem operace Cobra. Nìmecké síly jsou sevøeny ve velkém kotli blízko Falaise. Nìmecká armáda pøešla do ústupu a Paøíž by mìla být brzy osvobozena.>
<LowCountries44UsBr> <Naše síly ženou zmatené zbytky nepøátelských armád smìrem k nìmecké hranici. Nìmci sice opouštìjí Francii a Belgii, ale svoji obranu brzy pøeskupí.>
<Stalemate44UsBr> <Náš útok se zastavil kvùli protažení našich zásobovacích tras. Po neúspìchu operace Market Garden se šance na rychlé ukonèení války s Nìmeckem zdají být malé.>
<Bulge44UsBr> <Nìmecké obrnìné armády dnes prorazily pøes Ardeny. Postupují nebezpeènì rychle. Musíme zpomalit Nìmce, aby mohl být pøipraven protiútok.>
<Germany45UsBr> <Naše pozemní síly dokázaly pøekroèit Rýn na nìkolika místech. Teï mùžeme zaútoèit na hospodáøské srdce Nìmecka pøi snaze ukonèit tuhle válku. Každý musí plnit svoje povinnosti až do koneèného vítìzství.>

<Channel44UsDb> < >
<Invasion44UsDb> < >
<Bocage44UsDb> < >
<Breakout44UsDb> < >
<Paris44UsDb> < >
<LowCountries44UsDb> < >
<Stalemate44UsDb> < >
<Bulge44UsDb> < >
<Germany45UsDb> < >

<Channel44DeBr> <Je naprosto jasné, že se inavaze blíží. Amerièané a Britové stupòují svoje letecké operace proti cílùm ve Francii. Luftwaffe se pokusí bránit vojenské cíle ve Francii.>
<Invasion44DeBr> <Invaze zaèala! Nepøátelští vojácí se vylodili na nìkolika místech v Normandii. Všechny dostupné síly Luftwaffe budou pøemístìny do Francie k odražení invaze!>
<Bocage44DeBr> <Pøed pár dny Britové a Amerièané napadli  Normandii. Všechny dostupné stíhací jednotky  Luftwaffe byly pøesunuty do Francie. Naším úkolem bude letecké krytí pro nìmecké jednotky a útoky proti nepøátelským vojskùm.>
<Breakout44DeBr> <Nepøetržité útoky na naše letištì a jednostranné letecké boje proti mnohem silnìjšímu nepøíteli vedly ke katastrofálním ztrátám. Bez letecké podpory nemohou naši vojáci déle držet nepøátele na pøedmostích.>



<Paris44DeBr> <Velká èást našich obrnìných sil byla zatažena do velké nièivé bitvy blízko Falaise a pøišla o veškerou svoji výzbroj. Wehrmacht opouští Francii. Je naší poviností krýt jejich ústup.>
<LowCountries44DeBr> <Nepøátelské síly ženou rozvrácené zbytky Wehrmachtu smìrem k hranici Nìmecka. Aèkoliv naše armády opouštìjí Francii a Belgii, brzy znovu uspoøádají svoji obranu.>
<Stalemate44DeBr><Spojenecká ofenziva se zastavila kvùli protažení jejich zásobovacích tras. Po nezdaru útoku u Arnhemu musíme udržet tlak na nepøítele kvùli našemu oèekávanému protiútoku.>
<Bulge44DeBr> <Dnes zaèal náš protiútok na Západì. Pancéøové a pìchotní divize útoèí v Ardenském sektoru. Jejich cílem je vrazit klín smìrem na Antwerpy a odøíznout nepøátelská vojska v Nizozemí a Belgii.>
<Germany45DeBr> <Pozemní síly spojencù dokázaly pøekroèit Rýn na nìkolika místech. Nyní bráníme srdce Nìmecké Øíše. Donutíme nepøítele, aby pøistoupil na pøímìøí. Každý musí plnit svoje povinnosti až do úplného konce.>

<Channel44DeDb> < >
<Invasion44DeDb> < >
<Bocage44DeDb> < >
<Breakout44DeDb> < >
<Paris44DeDb> < >
<LowCountries44DeDb> < >
<Stalemate44DeDb> < >
<Bulge44DeDb> < >
<Germany45DeDb> < >

<Channel44GbBr><Po témìø dvou letech plánování se pøiblížil èas invaze do Evropy. Jako pøípravu na invazi bude 2. taktická letecká armáda útoèit na cíle v oblastech možných invazních pláží.>
<Invasion44GbBr> <Dnes zaèala operace Overlord! Vaší hlavní úlohou  je létat úkoly taktické podpory a bránit jednotky které se vyloïují na plážích  Utah, Omaha, Gold, Juno a Sword.>
<AirStart44GbBr> < >
<Bocage44GbBr> <Po založení a upevnìní pøedmostí podél pobøeží Kanálu pokraèujeme v invazi. Vaší jednotkou je jedna z 2. letecké armády pøemístìná na pøedsunutá letištì v Normandii.>

<Breakout44GbBr> <Potom, co jsme zùstali po nìkolik týdnù pøilepení mezi živými ploty je prùlomová ofenziva pøipravena. Operace Cobra zaène 24. èervence. Vaším úkolem zùstává taktická podpora ofenzivy.>
<Paris44GbBr> <Naši vojáci koneènì prorazili bìhem operace Cobra. Nìmecké síly jsou sevøeny ve velkém kotli blízko Falaise. Nìmecká armáda pøešla do ústupu a Paøíž by mìla být brzy osvobozena.>
<LowCountries44GbBr> <Naše síly ženou zmatené zbytky nepøátelských armád smìrem k nìmecké hranici. Nìmci sice opouštìjí Francii a Belgii, ale svoji obranu brzy pøeskupí.>
<Stalemate44GbBr> <Náš útok se zastavil kvùli protažení našich zásobovacích tras. Po neúspìchu operace Market Garden se šance na rychlé ukonèení války s Nìmeckem zdají být malé.>
<Bulge44GbBr> <Nìmecké obrnìné armády dnes prorazily pøes Ardeny. Postupují nebezpeènì rychle. Musíme zpomalit Nìmce, aby mohl být pøipraven protiútok.>
<Germany45GbBr> <Naše pozemní síly byly schopny pøekroèit Rýn na nìkolika místech. Teï mùžeme zaútoèit na hospodáøské srdce Nìmecka pøi snaze ukonèit tuhle válku. Každý musí plnit svoje povinnosti až do koneèného vítìzství.>

<Channel44GbDb> < >
<Invasion44GbDb> < >
<AirStart44GbDb> < >
<Bocage44GbDb> < >
<Breakout44GbDb> < >
<Paris44GbDb> < >
<LowCountries44GbDb> < >
<Stalemate44GbDb> < >
<Bulge44GbDb> < >
<Germany45GbDb> < >

<BeforeDDayUsBr> <Po témìø dvou letech plánování brzy zaène invaze do Evropy. V rámci pøípravy na invazi bude naše vojenské letectvo útoèit na cíle v zázemí možných invazních oblastech. Hlavními cíli jsou komunikace a týlové a materiální zaøízení nìmeckých jednotek umístìných ve Francii. Dalším úkolem je oslabit síly Luftwaffe ve Francii.>
<BeforeDDayUsDb> <8. letecká armáda podnikla poèetné nálety na cíle v  Normandii a v okolí Cale, a tím hodnì oslabila nìmeckou zásobovací sí ve Francii. Co je více dùležité, tyto nálety byly pro naše piloty dobrou šancí, jak získat zkušenosti. Vystupòování náletù ale také pobídlo Nìmce k oslabení jednotek jejich domobrany ve prospìch pøemístìní více letadel do Francie.>
<France44DeBr> <Je naprosto jasné, že nepøítel nás brzy napadne. Není docela jasné, na jakém místì k invazi dojde, ale Amerièané a Britové stupòují svoje letecké operace proti cílùm ve Francii. Jejich bombardéry se objevují ve velkých poètech. Luftwaffe se pokusí bránit vojenské cíle ve Francii, ale svoji sílu si musí uchovat na invazi.>
<France44DeDb> <Invaze zaèala! Nepøátelští vojácí se vylodili na nìkolika místech v Normandii. Všechny dostupné síly Luftwaffe budou pøemístìny do Francie k odražení invaze!>
<NormandyUsBr> <Zaèala operace Overlord, invaze do Francie! Po spojení pìti pláží a vytvoøení solidního pøedmostí pokrývajícího 50 mil podél pobøeží Kanálu pokraèujeme v našem útoku. Zatímco se Britové hnuli smìrem na Caen, a obešli nìmecké tankové divize kolem centra oblasti, naše jednotky vyrazili od invazní pláže Utah smìrem na Barneville, aby odøízli Cotentin Peninsula. Vaším útvarem je jedna z prvních 9. AAF a 2. spojenecké Tactical Air Force založených na pøedsunutých polních letištích v Normandii. Vaším hlavním úkolem je plnìní taktické podpory pro naše vojska a obrana invazních pøístavù pøed nìmeckými nálety. Je oèekáván silný odpor Luftwaffe.>
<NormandyUsDb> <Poté, co jsme uvázli mezi živými ploty bocage po nìkolik týdnù, ameriètí vojáci koneènì prorazili bìhem operace Cobra. Pozdìji selhal nìmecký protiútok u Mortainu, a obchvatný manévr generála Pattona sevøel nìmecké síly v Normandii do kotle blízkoFalaise. Strategická síla letectva pomohla tenhle kotel rozemlít na padr, a tøebaže statisíce nìmeckých vojákù uniklo, všechno jejich vybavení a zbranì byly ztraceny. Nìmecká armáda plnì ustupuje napøíè Francií a zanedlouho oèekáváme osvobození Paøíže. Strategická síla letectva má na tomhle úspìchu velký podíl. Silám spojeneckého letectva se podaøilo Luftwaffe nad Normandií témìø vyhladit. Daleko více dùležitá byla stálá letecká podpora pro naše postupující vojáky, která se ukázala jako nápomocnou pro úspìch operace ve Falaise.>
<NormandyDeBr> <Pøed pár dny Britové a Amerièané vpadli v Normandii do Francie. Všem dostupným stíhacím jednotkám Luftwaffe bylo naøízeno spìšnì se pøesunout na polní letištì ve Francii a od teï jsou pod velením Luftflotte 2. Naším hlavním úkolem bude letecké krytí pro nìmecké jednotky ve Francii a útoky proti nepøátelským vojskùm. Letectvo nepøítele má velkou poèetní pøevahu a chvatný pøesun a nedostatek souèinnosti  musí mít za následek tìžké ztráty výzbroje. A chceme èi ne, musíme splnit naši povinnost.>
<NormandyDeDb> <Vzdušná pøevaha nepøítele se ukázala být pøíliš na Luftflotte 2. Nepøetržité útoky na naše letištì a jednostranné letecké boje proti mnohem silnìjšímu nepøíteli vedly ke katastrofálním ztrátám našich stíhacích jednotek. Bombardéry na tom byly ještì hùø: Byly témìø úplnì rozdrceny. Bez leteckého krytí naši vojáci nemohou zadržet napøátele na pøedmostích. Hodnì z našich obrnìných sil bylo zataženo do velké nièivé bitvy blízko Falaise a pøišli o všechna svoje vozidla. Wehrmacht opouští Francii a pokusí se postavit se na odpor na nìmeckých hranicích. Otøesené jednotky Luftflotte 2 budou pøeskupeny a použity pro obranu vlasti. Letouny možná vymìníme, ale také jsme pøišli o mnoho zkušených pilotù, které je nemožné nahradit.>
<NormandyNDeBr> <Pøed pár dny Britové a Amerièané vpadli v Normandii do Francie. Všem dostupným stíhacím jednotkám Luftwaffe bylo naøízeno spìšnì se pøesunout na polní letištì ve Francii a od teï jsou pod velením Luftflotte 2. Naším hlavním úkolem bude letecké krytí pro nìmecké jednotky ve Francii a útoky proti nepøátelským vojskùm. Letectvo nepøítele má velkou poèetní pøevahu a chvatný pøesun a nedostatek souèinnosti  musí mít za následek tìžké ztráty výzbroje. A chceme èi ne, musíme splnit naši povinnost.>
<NormandyNDeDb> <Vzdušná pøevaha nepøítele se ukázala být pøíliš na Luftflotte 2. Nepøetržité útoky na naše letištì a jednostranné letecké boje proti mnohem silnìjšímu nepøíteli vedly ke katastrofálním ztrátám našich stíhacích jednotek. Bombardéry na tom byly ještì hùø: Byly témìø úplnì rozdrceny. Bez leteckého krytí naši vojáci nemohou zadržet napøátele na pøedmostích. Hodnì z našich obrnìných sil bylo zataženo do velké nièivé bitvy blízko Falaise a pøišli o všechna svoje vozidla. Wehrmacht opouští Francii a pokusí se postavit se na odpor na nìmeckých hranicích. Otøesené jednotky Luftflotte 2 budou pøeskupeny a použity pro obranu vlasti. Letouny možná vymìníme, ale také jsme pøišli o mnoho zkušených pilotù, které je nemožné nahradit.>
<BerlinAir44UsBr> <Soubìžnì s invazí pokraèují v plné síle strategické letecké nálety proti nìmeckým prùmyslovým cílùm. Osmá spojenecká letecká armáda stále provádí nálety na cíle kolem Berlína, a v dùsledku ztrát nad Francií je odpor Luftwaffe daleko slabší než na jaøe. Nicménì bombardování Berlína není snadným a jednoduchým letem a stíhací jednotky osmé spojenecké letecké armády budou pevnosti stále doprovázet. Bìhem vašeho turnusu budete létat strategické doprovodné úkoly hluboko nad nìmeckým územím.>
<BerlinAir44UsDb> <Blahopøeji, dokonèil jste operaèní turnus s osmou leteckou armádou! Zatímco odpor nìmeckých stíhaèù znovu zesílil na podzim roku 1944, kvalita nìmeckých pilotù je jasnì nižší než døíve. Lepší taktika amerických doprovodù a špatné poèasí také pomohly zajistit osmé letecké armádì úspìch pøi bombardování prùmyslových cílù. Ale naše ztráty byly stále kritické zvláštì bombardérù. Aèkoliv Nìmci podle všeho vyvíjeli nové rakety a proudová letadla daleko lepší než jakékoliv jiné letouny, tak úplnì selhali pøi úèinném použití.>
<BerlinAir44DeBr> <Po masakru v Normandii byla vìtšina stíhacích útvarù pøebudována a byly doplnìny novì vycvièenými piloty s malými pilotními zkušenostmi nebo letci z rozpuštìných bombardovacích a pøepravních jednotek. Tyto stíhací jednotky jsou nyní použity v Reichsluftverteidigungu a brání Nìmecko proti americkým denním náletùm. Zatímco zastavování takových náletù nebylo snadné už na jaøe, teï se stalo ještì daleko více svízelnìjším kvùli poèetnìjším a vylepšeným nepøátelským Mustangùm a vìtšímu poètu bombardérù. Náš úspìch bude záviset na dobrém sladìní a taktice.>
<BerlinAir44DeDb> <Podzimní bitvy nad Berlínem se zmìnily na nejvìtší a nejkrvavìjší vzdušné boje které kdy byly bojovány. Naše ztráty byly dìsivé, pøedevším mezi novými piloty, ale stále bylo sestøeleno množství nepøátelských bombardérù. Letecká válka nad Nìmeckem se zmìnila na opotøebovací válku, ale je nejisté že dokážeme takhle vyhrát válku. Potøebujeme nové a kvalitnìjší zbranì abychom vyhráli a získali zase vzdušnou pøevahu nad Nìmeckem. Takové zbranì jsou ve vývoji, ale dokud nebudou pøipraveny, musíme držet frontu s tím co máme.>
<BalatonAir44UsBr> <Poté, co Rumunsko v srpnu 1945 pøešlo na naši stranu musela 15. spojenecká letecká armáda zmìnit cíle útokù. Umístìná na velké základnì ve Foggii na italském pobøeží Jadranu bude nyní napadat Nìmce a Maïary, kteøí jediní na jihu zùstali spojenci. Dùležité cíle jsou nìmecký prùmysl v Rakousku, ale také hlavní mìsto Maïarska, Budapeš. Maïarský vládce, admirál Horthy, uvažuje o separátním míru se Spojenci a bombardování Maïarska mùže posílit jeho ochotu k dosažení smíru. Stíhací jednotky 15. spojenecké letecké armády, teï vìtšinou místo Lightningù vyzbrojené Mustangy, budou doprovázet bombardéry 15. spojenecké armády nad Maïarsko. Silný odpor nìmeckých a maïarských vzdušných sil je pravdìpodobný.>
<BalatonAir44UsDb> <V listopadu 1944 skupina pronìmeckých dùstojníkù zosnovala spiknutí proti Horthymu, které zmaøilo každou možnost separátního míru s Maïarskem. Tøebaže Nìmci zemi obsadili, maïaská armáda pokraèovala v boji. Nebyla jiná možnost, než nechat Rusy zabrat zemi. 15. spojenecká letecká armáda si vedla dobøe, aèkoliv provádìla bombardovací nálety proti silnému odporu.>
<BalatonAir44DeBr> <Americké bombardovací jednotky se základnami v Itálii zaèaly s nálety na Budapeš. Protože tam není pøíliš mnoho dùležitého prùmyslu, jsou to pravdìpodobnì nálety snažící se pøinutit našeho posledního spojence vzdát válku. Nicménì maïarská armáda je pevnì na naší stranì a spoleèný velitel Jafü Ungarn je pøipravený sladit nìmecké i maïarské stíhaèe proti létajícím pevnostem.>
<BalatonAir44DeDb> <Jednotky Fliegerführera Ungarna byly docela úspìšné pøi sestøelování amerických bombardérù. Ztráty byly tìžké, ale ne tak zhoubné jako pøi obranì domoviny. Naši maïarští kamarádi od nás dostali velkou podporu navzdory zmatené politické situaci v Maïarsku. Tento stav nás donutil zemi obsadit. Americké bombardovací nálety se nyní pøesunuly proti Rakousku, proto se vìtšina nìmeckých jednotek umístìných v Maïarsku pøemístí na obranu vlasti nebo na východní frontu, podle toho co bude blíž.>
<ArdennesDeBr> <Dnes, 16. prosince 1944, v 05:30 zaèala naše ofenziva na Západì. Osm pancéøových a tøináct pìchotních divizí útoèí pomìrnì nebránìným Ardenským sektorem. Jejich cílem je vrazit klín smìrem na Antverpy a odøíznout nepøátelské vojska v Nizozemí a Belgii. Luftflotte Reich musela témìø pøestat zastavovat americké nálety a  pøemístila hlavní èást svojich zbývajících jednotek na základny v západním Nìmecku. Vyvineme nejvyšší úsilí na podporu této ofenzivy. Ovšem vìtšinu z našich úkolù bude komplikovat špatné poèasí.>
