<DGen:>		<*>

<RuRHQR>    <Try to locate enemy field HQ, that, as we suspect, should be located there.\n>
<RuRArtyR>  <Try to locate enemy battery acting from there.\n>
<RuRDepotR> <The enemy should have a supply depot somewhere in the region, try to find it.\n>

<DeRHQD>    <According to radio intercepts, the army suspects an enemy field HQ in that region. Since no regular recon aircraft are available, you have to locate it.\n>
<DeRHQD>    <According to the interrogation of Prisoners, the enemy HQ for our Area is there. Locate it!\n>
<DeRArtyD>  <An enemy battery firing from that area is giving us trouble. They are very good in camouflage and position change, so we could not pinpoint them so far. Fly recon and locate that troublesome battery!\n>
<DeRDepotD> <The Amis should have a supply depot somewhere in the region, try to find it. Watch out for Flak and fighters, the last recon plane sent there did not return .\n>


<Normandy41DeBr> <The RAF is trying to provoke us. They are sending small flights of bombers escorted by large numbers of Spitfires. Let us show them that their attempts are useless.>
<Normandy41DeDb> <The RAF rodeo flights are proving to be a nightmare for British pilots. The circus is ours!>
<Normandy42DeBr> <Now we are going to teach a lesson to the RAF. Our new fighter is arriving: the FW 190A is even better than our Me 109s, and the allied pilots shall be surprised!>
<Normandy42DeDb> <Well our FW 190s did in fact outperform the Spitfire MkV. But we hear the RAF is going to receive a new model soon, the Spifire MkIX. We shall step up our efforts even further, to maintain air superiority over the Channel for the Luftwaffe.>
<Normandy42WDeBr> <Now we hear that the Amerikaners are going to launch massive raids of heavy bombers over France, in broad daylight. They are crazy! Our fighters will have a lot of kill opportunities.>
<Normandy42WDeDb> <Well the B-17s are quite difficult to bring down after all. Fortunately their escort fighters have a limited range, and we are able to cause great damage in their box formations.>
<Normandy43DeBr> <A new enemy is showing up in the skies: US made fighters! Fortunately their P-38s and P-47s are pitiful and really no good at dogfighting. Their pilots lack experience, and we are going to smash these Indianers out of the sky!>
<Normandy43DeDb> <Well enough. The Thunderbolts and Lightnings have improved, their pilots too. And from now on we shall encounter a very dangerous breed of new fighters, the P-51 Mustangs. Our experten and their fighters are much better however, and we are still able to repel the invaders.>
<Normandy43WDeBr> <The enemy is getting very aggressive. The overwhelming outnumbering of our fighters by the allied air forces, who relentlessly attack us with any type of fighters, starts to represent a real challenge even for our experten.>
<Normandy43WDeDb> <The number of allied four engine heavy bombers still keeps on growing. We desperately expect more firepower and better protected aicraft. Allied fighters also start to be more effective and we badly need the new German models to continue fighting increasingly difficult air battles.>
<Normandy44DeBr> <It is quite obvious that the enemy will invade soon. It is not entirely clear where this invasion will take place, but the Americans and British are stepping up their air campaign against targets in France. Their bombers come in ever larger numbers. The Luftwaffe will try to defend military targets in France but has to conserve its strength for the invasion.>
<Normandy44DeDb> <The invasion has begun! Enemy troops have landed at serveral places in Normandy. All available Luftwaffe forces will transfer to France to repel the invasion!>
<Normandy_DDayDeBr> <A few days ago, the British and Americans invaded France in Normandy. All available Luftwaffe fighter units have been ordered to hastily transfer to grass strips in France and are now under command of Luftflotte 2. Our main tasks will be air cover for German troops in France and attacks against enemy troops. The enemy air force is numerically very superior and the hasty transfer and lack of coordination has already resulted in heavy equipment losses. Nethertheless, we must do our duty.>
<Normandy_DDayDeDb> <The enemy air superiority proved too much for Luftflotte 2. Constant attacks on our airfields and lopsided air combat against much stronger enemies have led to catastrophic losses with our fighter units. The bombers were even worse off: They were mostly totally annihilated. Without air cover, our troops were not able to contain the enemy beachhad. Much of our armored forces were caught in a huge annihilation battle near Falaise and lost all their vehicles. The Wehrmacht is abandoning France and will try to make a stand at the German border. The shattered units of Luftflotte 2 will be rebuilt and used for home defense. The planes maybe replaceable, but we have lost many experienced pilots as well, which are impossible to replace.>

<Channel42UsBr> <We, American Eagles, are coming in!>
<Channel42UsDb> < >
<Channel43UsBr> <The USAAF start their strategic bombing offensive over Germany and occupied France. We must support it.>
<Channel43UsDb> < >
<Channel43WUsBr> < >
<Channel43WUsDb> < >
<Channel_44UsBr> <After almost two years of planning, the invasion of Europe will begin soon. In order to prepare for the invasion our Air Force will attack targets in the rear area of potential invasion areas. Main objectives are communications and logistics of the German troops based in France. Another goal is to weaken the Luftwaffe forces in France.>
<Channel_44UsDb> <The 8th Air Force has flown numerous raids on targets in Normandy and around Calais, severely weakening the German supply network in France. Even more important, these raids were a good chance for our pilots to gain experience. Also, the intensified raids have prompted the Germans to weaken their home defense units in favor of basing more planes in France>
<ChannelDDayUsBr> <Operation Overlord, the Invasion of France, has begun! After joining up the five beaches and establishing a firm bridgehead covering 50 miles along the Channel coastline, we continue our offensive. Whilst the British strike in the Caen direction, drawing the German tank divisions around the regional capital, our forces broke out from Utah towards Barneville to cut off the Cotentin Peninsula. Your unit is one of the first of the 9th AAF and 2nd allied TAF to be based on an advanced landing ground in Normandy. Your main task is to fly tactical support for the troops and defend the invasion ports and troops from German raids. Heavy Luftwaffe resistance is to be expected.>
<ChannelDDayUsDb> <After being stuck in the Bocage for several weeks, US troops finally broke out during Operation Cobra. After failed German counterattacks at Mortain, General Patton's enveloping maneuver caught the German forces in Normandy in a huge pocket near Falaise. Tactical airpower helped to reduce this pocket to rubble, and even if hundreds of thousands of German soldiers escaped, their entire equipment and weapons were lost. The German army is in full retreat all across France and Paris is due to be liberated soon. Tactical airpower had a huge part in this success. The allied tactical air forces managed to almost annihilate the Luftwaffe over Normandy. Even more important was constant close support for our advancing troops, which proved instrumental for the successful Falaise operation.>

<FB_Channel43UsBr> <The USAAF start their strategic bombing offensive over Germany and occupied France. We must support it.>
<FB_Channel43UsDb> < >
<FB_Channel43WUsBr> < >
<FB_Channel43WUsDb> < >
<FB_Channel_44UsBr> <After almost two years of planning, the invasion of Europe will begin soon. In order to prepare for the invasion our Air Force will attack targets in the rear area of potential invasion areas. Main objectives are communications and logistics of the German troops based in France. Another goal is to weaken the Luftwaffe forces in France.>
<FB_Channel_44UsDb> <The 8th Air Force has flown numerous raids on targets in Normandy and around Calais, severely weakening the German supply network in France. Even more important, these raids were a good chance for our pilots to gain experience. Also, the intensified raids have prompted the Germans to weaken their home defense units in favor of basing more planes in France>
<FB_ChannelDDayUsBr> <Operation Overlord, the Invasion of France, has begun! After joining up the five beaches and establishing a firm bridgehead covering 50 miles along the Channel coastline, we continue our offensive. Whilst the British strike in the Caen direction, drawing the German tank divisions around the regional capital, our forces broke out from Utah towards Barneville to cut off the Cotentin Peninsula. Your unit is one of the first of the 9th AAF and 2nd allied TAF to be based on an advanced landing ground in Normandy. Your main task is to fly tactical support for the troops and defend the invasion ports and troops from German raids. Heavy Luftwaffe resistance is to be expected.>
<FB_ChannelDDayUsDb> <After being stuck in the Bocage for several weeks, US troops finally broke out during Operation Cobra. After failed German counterattacks at Mortain, General Patton's enveloping maneuver caught the German forces in Normandy in a huge pocket near Falaise. Tactical airpower helped to reduce this pocket to rubble, and even if hundreds of thousands of German soldiers escaped, their entire equipment and weapons were lost. The German army is in full retreat all across France and Paris is due to be liberated soon. Tactical airpower had a huge part in this success. The allied tactical air forces managed to almost annihilate the Luftwaffe over Normandy. Even more important was constant close support for our advancing troops, which proved instrumental for the successful Falaise operation.>

<B_Channel43UsBr> <The USAAF start their strategic bombing offensive over Germany and occupied France. We will destroy their industrial power and military infrastructure.>
<B_Channel43UsDb> < >
<B_Channel43WUsBr> < >
<B_Channel43WUsDb> < >
<B_Channel_44UsBr> <After almost two years of planning, the invasion of Europe will begin soon. In order to prepare for the invasion our Air Force will attack targets in the rear area of potential invasion areas. Main objectives are communications and logistics of the German troops based in France. Another goal is to weaken the Luftwaffe forces in France.>
<B_Channel_44UsDb> <The 8th Air Force has flown numerous raids on targets in Normandy and around Calais, severely weakening the German supply network in France. Even more important, these raids were a good chance for our pilots to gain experience. Also, the intensified raids have prompted the Germans to weaken their home defense units in favor of basing more planes in France>

<Channel41GbBr> <The RAF conducts sweeps into France, and we attempt to gain air superiority over the Channel front. >
<Channel41GbDb> < >
<Channel42GbBr> <A new adversary has appeared: the Focke WUlf 190A. Beware! >
<Channel42GbDb> < >
<Channel43GbBr> <The USAAF joins us! >
<Channel43GbDb> < >
<Channel43WGbBr> < >
<Channel43WGbDb> < >
<Channel_44GbBr> <After almost two years of planning, the invasion of Europe will begin soon. In order to prepare for the invasion our Air Force will attack targets in the rear area of potential invasion areas. Main objectives are communications and logistics of the German troops based in France. Another goal is to weaken the Luftwaffe forces in France.>
<Channel_44GbDb> <The Royal Air Force has flown numerous raids on targets in Normandy and around Calais, severely weakening the German supply network in France. Even more important, these raids were a good chance for our pilots to gain experience. Also, the intensified raids have prompted the Germans to weaken their home defense units in favor of basing more planes in France.>
<ChannelDDayGbBr> <Operation Overlord, the Invasion of France, has begun! After joining up the five beaches and establishing a firm bridgehead covering 50 miles along the Channel coastline, we continue our offensive. Your unit is the first of the 2nd Tactical Air Force to transfer to an Advanced Landing Ground in Normandy.>
<ChannelDDayGbDb> <Our troops finally broke out during Operation Cobra. The German forces were caught in a huge pocket near Falaise. The German army is in full retreat and Paris should be liberated soon.>

<FB_Channel41GbBr> <The RAF conducts sweeps into France, and we attempt to gain air superiority over the Channel front. >
<FB_Channel41GbDb> < >
<FB_Channel42GbBr> <A new adversary has appeared: the Focke WUlf 190A. Beware! >
<FB_Channel42GbDb> < >
<FB_Channel43GbBr> <The USAAF joins us! >
<FB_Channel43GbDb> < >
<FB_Channel43WGbBr> < >
<FB_Channel43WGbDb> < >
<FB_Channel_44GbBr> <After almost two years of planning, the invasion of Europe will begin soon. In order to prepare for the invasion our Air Force will attack targets in the rear area of potential invasion areas. Main objectives are communications and logistics of the German troops based in France. Another goal is to weaken the Luftwaffe forces in France.>
<FB_Channel_44GbDb> <The Royal Air Force has flown numerous raids on targets in Normandy and around Calais, severely weakening the German supply network in France. Even more important, these raids were a good chance for our pilots to gain experience. Also, the intensified raids have prompted the Germans to weaken their home defense units in favor of basing more planes in France.>
<FB_ChannelDDayGbBr> <Operation Overlord, the Invasion of France, has begun! After joining up the five beaches and establishing a firm bridgehead covering 50 miles along the Channel coastline, we continue our offensive. Your unit is the first of the 2nd Tactical Air Force to transfer to an Advanced Landing Ground in Normandy.>
<FB_ChannelDDayGbDb> <Our troops finally broke out during Operation Cobra. The German forces were caught in a huge pocket near Falaise. The German army is in full retreat and Paris should be liberated soon.>

<B_Channel42GbBr> <A new adversary has appeared: the Focke WUlf 190A. Beware! >
<B_Channel42GbDb> < >
<B_Channel43GbBr> <The USAAF joins us! >
<B_Channel43GbDb> < >
<B_Channel43WGbBr> < >
<B_Channel43WGbDb> < >
<B_Channel_44GbBr> <After almost two years of planning, the invasion of Europe will begin soon. In order to prepare for the invasion our Air Force will attack targets in the rear area of potential invasion areas. Main objectives are communications and logistics of the German troops based in France. Another goal is to weaken the Luftwaffe forces in France.>
<B_Channel_44GbDb> <The Royal Air Force has flown numerous raids on targets in Normandy and around Calais, severely weakening the German supply network in France. Even more important, these raids were a good chance for our pilots to gain experience. Also, the intensified raids have prompted the Germans to weaken their home defense units in favor of basing more planes in France.>

<BalatonSommer44DeBr> <Defend the Reich from Hungary. We must absolutely stop these allied bombings.>
<BalatonSommer44DeDb> <Our efforts seem to have been useless. Nevertheless we must continue the fighting !>

<BerlinwsDeBr> <We are transferred to Berlin, to protect the heart of our homeland. With our new Ta-152 fighters specially designed for combat at high altitudes, you should be able to stop the allied bombers' offensive !>
<BerlinwsDeDb> < >

<Berlinws2DeBr> <The Russian offensive of Summer 44 had pushed us back almost to the 1937 borders of Germany. In February 1945, the Soviets attacked East Prussia. The Kriegsmarine launched an all out effort to save as many soldiers and civilians as possible, and the fighting over a small bridgehead near Pillau is still ongoing, as well as on Hela. The Soviets will soon launch their final offensive on Berlin. After the Ardennes offensive and the failed Operation Bodenplatte, most RLV fighter units have been assigned to the East front, leaving the defence against the US air raids to the Jet fighters of JG 7. Luftflotte 6 has an impressive order of battle, more units ever since Operation Barbarossa. But most units are understrength, short on fuel and have only novice pilots. The key of success will be the Oder crossings. If we can destroy the Bridges across the Oder, the Soviets will not be able to advance. Gefechtsverband Bohrmann is tasked with that, and all fighter units will support it, as well as fly Jabo missions against Soviet troops. Air supremacy is only a secondary task, due to the huge enemy advantage in numbers. This is going to be our last stand. Especially since the treacherous murder attempt on 20th July last year, the Führer expects fanatical resistance and total devotion to duty!>
<Berlinws2DeDb> <In late February, the Soviets crossed the Oder. An intense air campaign during which every possible weapon was used against the bridges began. However, it proved impossible to destroy the bridges permanently. A last major defensive battle at the Seelower Höhen didn't buy much time and Berlin was surrounded by end of March. The Luftwaffe did what it could, mostly close support missions, but was not able to make any difference. On 2nd May finally, the Führer died in his Bunker and the city surrendered. Karl Dönitz, his successor, has build a provisional government in Flensburg and tries to salvage what is possible from the East, but the war is lost. Six years of war and so many lives have been lost in vain.>

<Channel44UsBr> <After almost two years of planning the invasion of Europe is approaching. In order to prepare for the invasion the 9th Air Force will attack targets in the area of the potential invasion beaches.>
<Invasion44UsBr> <Operation Overlord started today! Your main task is to fly tactical support missions defending the troops landing on Utah, Omaha, Gold, Juno and Sword beach.>
<Bocage44UsBr> <After establishing a firm bridgehead along the Channel coastline we continue the invasion. Your unit is the first of the 9th Air Force to transfer to an Advanced Landing Ground in Normandy.>
<Breakout44UsBr> <After being stuck in the bocage for several weeks a breakout offensive is being prepared. Operation Cobra will start on July 24th. Your task remains tactical support of the offensive.>
<Paris44UsBr> <Our troops finally broke out during Operation Cobra. The German forces were caught in a huge pocket near Falaise. The German army is in full retreat and Paris should be liberated soon.>
<LowCountries44UsBr> <Our forces are driving the disorganised remnants of the enemy armies towards the borders of Germany. The Germans are abandoning France and Belgium, but they will soon reorganise their defenses.>
<Stalemate44UsBr> <Our offensive has come to a halt due to the overstretching of our supply lines. After the failure of Operation Market Garden the chances for a fast conclusion of the war with Germany seem rather low.>
<Bulge44UsBr> <Today German Panzer armies broke into the Ardennes. They are making a dangerously quick advance. We must slow the Germans down in order to prepare a counterattack.>
<Germany45UsBr> <Our ground forces were able to cross the Rhine at several places. Now we are able to strike at the German heartland in an effort to end this war. Everyone must fulfill his duty until the final victory.>

<Channel44UsDb> < >
<Invasion44UsDb> < >
<Bocage44UsDb> < >
<Breakout44UsDb> < >
<Paris44UsDb> < >
<LowCountries44UsDb> < >
<Stalemate44UsDb> < >
<Bulge44UsDb> < >
<Germany45UsDb> < >

<Channel44DeBr> <It is quite obvious that the invasion approaches. The Americans and British are stepping up their air campaign against targets in France. The Luftwaffe will try to defend military targets in France.>
<Invasion44DeBr> <The invasion started today! Enemy troops have landed at several places in the Normandy. All available Luftwaffe forces will transfer to France to repel the invasion!>
<Bocage44DeBr> <A few days ago, the British and Americans invaded Normandy. All available Luftwaffe fighter units have been ordered to France. Our tasks will be air cover for German troops and attacks against the enemy.>
<Breakout44DeBr> <Constant attacks on our airfields and air combat against much stronger enemies has led to catastrophic losses. Without air cover, our troops will not be able to contain the enemy beachhead much longer.>
<Paris44DeBr> <Much of our armored forces were caught in a huge annihilation battle near Falaise and lost all their equipment. The Wehrmacht is abandoning France. It is our duty to cover their retreat.>
<LowCountries44DeBr> <The enemy is driving the disorganised remnants of the Wehrmacht towards the borders of Germany. Although our armies are abandoning France and Belgium, they will soon reorganise their defenses.>
<Stalemate44DeBr> <The allied offensive has come to a halt due to the overstretching of their supply lines. After the failure of the attack at Arnhem, we must keep the pressure on the enemy in anticipation of our counterattack.>
<Bulge44DeBr> <Today our offensive in the West has begun. Panzer and infantry divisions are attacking the Ardennes sector. Their goal is to drive a wedge towards Antwerp and cut off enemy troops in the Netherlands and Belgium.>
<Germany45DeBr> <The allied ground forces were able to cross the Rhine at several places. Now we are defending the heart of the German Reich. We will force the enemy to accept an armistice. Everyone must fulfill his duty until the end.>

<Channel44DeDb> < >
<Invasion44DeDb> < >
<Bocage44DeDb> < >
<Breakout44DeDb> < >
<Paris44DeDb> < >
<LowCountries44DeDb> < >
<Stalemate44DeDb> < >
<Bulge44DeDb> < >
<Germany45DeDb> < >

<Channel44GbBr> <After almost two years of planning the invasion of Europe is approaching. In order to prepare for the invasion the 2nd Tactical Air Force will attack targets in the area of the potential invasion beaches.>
<Invasion44GbBr> <Operation Overlord started today! Your main task is to fly tactical support missions defending the troops landing on Utah, Omaha, Gold, Juno and Sword beach.>
<AirStart44GbBr> < >
<Bocage44GbBr> <After establishing a firm bridgehead along the Channel coastline we continue the invasion. Your unit is the first of the 2nd Tactical Air Force to transfer to an Advanced Landing Ground in Normandy.>
<Breakout44GbBr> <After being stuck in the bocage for several weeks a breakout offensive is being prepared. Operation Cobra will start on July 24th. Your task remains tactical support of the offensive.>
<Paris44GbBr> <Our troops finally broke out during Operation Cobra. The German forces were caught in a huge pocket near Falaise. The German army is in full retreat and Paris should be liberated soon.>
<LowCountries44GbBr> <Our forces are driving the disorganised remnants of the enemy armies towards the borders of Germany. The Germans are abandoning France and Belgium, but they will soon reorganise their defenses.>
<Stalemate44GbBr> <Our offensive has come to a halt due to the overstretching of our supply lines. After the failure of Operation Market Garden the chances for a fast conclusion of the war with Germany seem rather low.>
<Bulge44GbBr> <Today German Panzer armies broke into the Ardennes. They are making a dangerously quick advance. We must slow the Germans down in order to prepare a counterattack.>
<Germany45GbBr> <Our ground forces were able to cross the Rhine at several places. Now we are able to strike at the German heartland in an effort to end this war. Everyone must fulfill his duty until the final victory.>

<Channel44GbDb> < >
<Invasion44GbDb> < >
<AirStart44GbDb> < >
<Bocage44GbDb> < >
<Breakout44GbDb> < >
<Paris44GbDb> < >
<LowCountries44GbDb> < >
<Stalemate44GbDb> < >
<Bulge44GbDb> < >
<Germany45GbDb> < >

<BeforeDDayUsBr> <After almost two years of planning, the invasion of Europe will begin soon. In order to prepare for the invasion our Air Force will attack targets in the rear area of potential invasion areas. Main objectives are communications and logistics of the German troops based in France. Another goal is to weaken the Luftwaffe forces in France.>
<BeforeDDayUsDb> <The 8th Air Force has flown numerous raids on targets in Normandy and around Calais, severely weakening the German supply network in France. Even more important, these raids were a good chance for our pilots to gain experience. Also, the intensified raids have prompted the Germans to weaken their home defense units in favor of basing more planes in France.>
<France44DeBr> <It is quite obvious that the enemy will invade soon. It is not entirely clear where this invasion will take place, but the Americans and British are stepping up their air campaign against targets in France. The Luftwaffe will try to defend military targets in France but has to conserve its strength for the invasion>
<France44DeDb> <The invasion has begun! Enemy troops have landed at serveral places in the Normandy. All available Luftwaffe forces will transfer to France to repel the invasion!>
<NormandyUsBr> <Operation Overlord, the Invasion of France, has begun! After joining up the five beaches and establishing a firm bridgehead covering 50 miles along the Channel coastline, we continue our offensive. Whilst the British strike in the Caen direction, drawing the German tank divisions around the regional capital, our forces broke out from Utah towards Barneville to cut off the Cotentin Peninsula. Your unit is one of the first of the 9th AAF and 2nd allied TAF to be based on an advanced landing ground in Normandy. Your main task is to fly tactical support for the troops and defend the invasion ports and troops from German raids. Heavy Luftwaffe resistance is to be expected.>
<NormandyUsDb> <After being stuck in the Bocage for several weeks, US troops finally broke out during Operation Cobra. After failed German counterattacks at Mortain, General Patton's enveloping maneuver caught the German forces in Normandy in a huge pocket near Falaise. Tactical airpower helped to reduce this pocket to rubble, and even if hundreds of thousands of German soldiers escaped, their entire equipment and weapons were lost. The German army is in full retreat all across France and Paris is due to be liberated soon. Tactical airpower had a huge part in this success. The allied tactical air forces managed to almost annihilate the Luftwaffe over Normandy. Even more important was constant close support for our advancing troops, which proved instrumental for the successful Falaise operation.>
<NormandyDeBr> <A few days ago, the British and Americans invaded France in Normandy. All available Luftwaffe fighter units have been ordered to hastily transfer to grass strips in France and are now under command of Luftflotte 2. Our main tasks will be air cover for German troops in France and attacks against enemy troops. The enemy air force is numerically very superior and the hasty transfer and lack of coordination has already resulted in heavy equipment losses. Nethertheless, we must do our duty.>
<NormandyDeDb> <The enemy air superiority proved too much for Luftflotte 2. Constant attacks on our airfields and lopsided air combat against much stronger enemies have led to catastrophic losses with our fighter units. The bombers were even worse off: They were mostly totally annihilated. Without air cover, our troops were not able to contain the enemy beachhad. Much of our armored forces were caught in a huge annihilation battle near Falaise and lost all their vehicles. The Wehrmacht is abandoning France and will try to make a stand at the German border. The shattered units of Luftflotte 2 will be rebuilt and used for home defense. The planes maybe replaceable, but we have lost many experienced pilots as well, which are impossible to replace.>
<NormandyNDeBr> <A few days ago, the British and Americans invaded France in Normandy. All available Luftwaffe fighter units have been ordered to hastily transfer to grass strips in France and are now under command of Luftflotte 2. Our main tasks will be air cover for German troops in France and attacks against enemy troops. The enemy air force is numerically very superior and the hasty transfer and lack of coordination has already resulted in heavy equipment losses. Nethertheless, we must do our duty.>
<NormandyNDeDb> <The enemy air superiority proved too much for Luftflotte 2. Constant attacks on our airfields and lopsided air combat against much stronger enemies have led to catastrophic losses with our fighter units. The bombers were even worse off: They were mostly totally annihilated. Without air cover, our troops were not able to contain the enemy beachhad. Much of our armored forces were caught in a huge annihilation battle near Falaise and lost all their vehicles. The Wehrmacht is abandoning France and will try to make a stand at the German border. The shattered units of Luftflotte 2 will be rebuilt and used for home defense. The planes maybe replaceable, but we have lost many experienced pilots as well, which are impossible to replace.>
<BerlinAir44UsBr> <Simultanously with the invasion, the strategic air raids against German industrial targets continued in full force. The 8th AAF is still raiding targets around Berlin, and due to losses over France, Luftwaffe opposition has become much weaker than in Spring. However, bombing Berlin is still no Milk run and the fighter units of the 8th AAF still have to escort the Fortresses. During your tour, you will fly strategic escort missions deep into Germany.>
<BerlinAir44UsDb> <Congratulations, you completed your tour of Duty with the 8th! While German fighter opposition got stronger again in Fall of 1944, the quality of German pilots is obviously lower than before. Better US escort tactics and poor weather have also helped to ensure the 8th's success in the bombing of industrial targets. But still, our losses were severe, especially in bombers. While the Germans have apparently developed new rocket and jet fighters far superior to any other plane, they have so far failed to use them in an effective way.>
<BerlinAir44DeBr> <After the blood bath of Normandy, most fighter units have been rebuild using newly trained pilots with little flying experience or by disbanding bomber and transport units. These fighter units will now be used in the Reichsluftverteidigung, defending Germany against the American daylight raids. While intercepting such a raid was already tough in Spring, it became even tougher now with more and improved enemy Mustang fighters and even greater numbers of bombers. We must rely und good coordination and tactics in order to be successful.>
<BerlinAir44DeDb> <The fall battles over Berlin turned into the largest and bloodiest air battles ever fought. Our losses were horrible, especially among the new pilts, but still many enemy bombers were shot down. The air war over Germany is turning into a war of attrition, but it is dubvious that we can win such a war. We need new and superior weapons in order to win back air superiority over Germany. Such weapons are in development, but we have to old the line with what we have until they are ready.>
<BalatonAir44UsBr> <After Rumania changed sides in August 1945, the 15th AAF had to change objectives. Based on the huge airbase in Foggia on the italian adriatic coast, it will now strike Germany and Hungary, its only remaining ally from the south. Important targets are German industry in Austria but also the Capital of Hungary, Budapest. The hungarian Ruler, Admiral Horthy, is considering a seperate peace with the allies and bombing Hungary may reinforce his will for peace. The fighter units of the 15th AAF, now mostly equipped with Mustangs instead of Lightnings, will escort the 15th's Bombers to Hungary. Heavy resistance from German and hungarian air forces is likely.>
<BalatonAir44UsDb> <In November 1944, a group of pro German officers staged a coup against Horthy, ruining any chance of a seperate peace with Hungary. Even though the Germans have occupied the country, the hungarian military continues fighting. This leaves no other way than letting the Russians occupy that country. The 15th AAF has performed well, though, carrying out bombing raids against heavy resistance.>
<BalatonAir44DeBr> <American bombers based in Italy have started to raid Budapest. Since there is not much important industry, it is most likely a moral bombing in order to drive our last ally out of the war. However, the hungarian military is firmly at our side and a joint command, Jafü Ungarn, have been set up to coordinate both German and hungarian interceptors against the Fortresses.>
<BalatonAir44DeDb> <The units of Fliegerführer Ungarn have been quite successful in shooting down US bombers. Losses were heavy, but not as disastrous as in the home defence. Our hungarian comrades have given us great support, despite the chaotic political situation in Hungary. This situation has forces us to occupy the country. The US bombing raids have now shifted to Austria, so most German units based in Hungary will leave either for home defense or the east front, which is coming closer.>
<ArdennesDeBr> <Today, on December 16, 1944, at 0530, our offensive in the West has begun. Eight Panzer and thirteen Infantry divisions are attacking the relatively undefended Ardennes sector. Their goal: To drive a wedge towards Antwerp and cut off enemy troops in the Netherlands and Belgium. Luftflotte Reich almost had to cease interception of US raids and transferred the major portion of its remaining units to bases in western Germany. We will make a maximum effort to support this offensive. Most of our missions will be hampered by bad weather, though.>
<ArdennesDeDb> <The Ardennes offensive has failed. Our troops were not able to take Bastogne and got bogged down due to lack of fuel and endless air attacks. With its untrained pilots, the Luftwaffe was not able to properly support the ground troops, resulting in heavy losses in planes and pilots. On New Year's Day 1945, the Luftwaffe made a last, massive attack against allied airfields, Operation Bodenplatte. While our pilots managed to destroy a lot of enemy planes on the ground, enemy and friendly Flak caused crippling losses. The remainder of our planes will be transferred to the east front.>
<ArdennesNDeBr> <Today, on December 16, 1944, at 0530, our offensive in the West has begun. Eight Panzer and thirteen Infantry divisions are attacking the relatively undefended Ardennes sector. Their goal: To drive a wedge towards Antwerp and cut off enemy troops in the Netherlands and Belgium. Luftflotte Reich almost had to cease interception of US raids and transferred the major portion of its remaining units to bases in western Germany. We will make a maximum effort to support this offensive. Most of our missions will be hampered by bad weather, though.>
<ArdennesNDeDb> <The Ardennes offensive has failed. Our troops were not able to take Bastogne and got bogged down due to lack of fuel and endless air attacks. With its untrained pilots, the Luftwaffe was not able to properly support the ground troops, resulting in heavy losses in planes and pilots. On New Year's Day 1945, the Luftwaffe made a last, massive attack against allied airfields, Operation Bodenplatte. While our pilots managed to destroy a lot of enemy planes on the ground, enemy and friendly Flak caused crippling losses. The remainder of our planes will be transferred to the east front.>
<ArdennesUsBr> <Today, on December 16, 1944, the 5th and 6th German Panzer armies broke into the Ardennes through the Loshein Gap against our divisions protecting the region. The Sixth Panzer army attacking our V Corps at Elsborn Ridge accomplished little. At the same time the 5th Panzer Army, attacking the VIII Corps exploited it's lack of experience and is making quick advance. We must slow the Germans down in order to organise defense of Bastogne and prepare a counterattack. The task of allied tactical airpower will be constant attacks against enemy rear areas and securing air superiority.>
<ArdennesUsDb> <The enemy failed to take Bastogne and got bogged down by ceaseless air attacks and heroic resistance. The allied tactical air forces swept the Luftwaffe from the skies and effectively supported our counterattack. The Luftwaffe tried a suprise strike on New Year 1945, but our losses were quickly replaced. After that, the enemy has almost vanished from the air. Victory is close at hand now!>
<BerlinAir45UsBr> <The Ardennes offensive has been repulsed and the russian Army is closing on Berlin. Still, the 8th Air Force is constantly bombing the city. During recent days, the enemy has started to employ Jet fighters to attack our bombers. Use team work to defeat these Me 262s which are causing losses among our bombers.>
<BerlinAir45UsDb> <The Jet menace was finally ended in a series of massive air raids against their bases which forced the Jet units to abandon their bases around Berlin and evacuate farther south, where they cannot harm anybody. With the russians in Berlin, the war is almost over and we can all go home soon!>
<BerlinAir45DeBr> <After the failed operation Bodenplatte, almost all surviving fighter units have been transferred to Luftflotte 6 on the east front. One of the few units still intercepting the Americans are the two Gruppen of Jagdgeschwader 7. Equipped with Me 262 Jet fighters and led by some of the most able Officers in the Luftwaffe, JG 7 has just become operational. It may be too late, but at least we can show the Amis that we can still fight!>
<BerlinAir45DeDb> <The Me 262s of JG 7 turned out to be an extremely efficient weapon against US bombers. Especially when using the newly developed rocket weapons, they scored many kills. After the Americans realized the threat from the Jets, they literally bombed their bases to pieces. JG 7  had to evacuate the area around Berlin and flee to Prague, where it is essentially grounded due to lack of fuel and an uprising going on in the city. For JG 7, the war is over. It had a brief, but spectacular history.>

<G45UsBr> <The long push through Germany is beginning. Our exhausted Divisions can feel the end is in sight but the Germans have not given up, as their push over Christmas showed. Now the enemy is starting to field jets and other advanced planes so advancing and the capture of enemy bases has become a matter of urgency! On the plus side, the quality of enemy pilots is terrible.>
<G45UsDb> <We did it. Next stop Berlin!>
<G45DeBr> <After the failed operation Bodenplatte, almost all surviving fighter units have been transferred to Luftflotte 6 on the East front. It may be too late, but at least we can show the Amis that we can still fight!>
