<DGen:> 		<*>


<JG27_1939ArdennesDeBr> <Zwei Tage nach dem Angriff auf Polen erfolgten die britischen und französischen Kriegserklärungen an das Deutsche Reich, eine ernsthafte Offensive zur Entlastung der Polen fand allerdings nicht statt. Die Initiative der Franzosen beschränkte sich auf kleinere Scharmützel an der gemeinsamen Grenze zu Deutschland. Erstmals stießen französische Truppen im September zwischen Mosel und Pfälzer Wald auf das Reichsgebiet vor. Bis zu ihrem Rückzug im Oktober blieb es bei geringfügigen Vorstößen zwischen Saarbrücken und Hornbach, ohne daß es zu nennenswerten Kampfhandlungen gekommen war. Der Krieg ist ins Stocken geraten, der Angriffsbeginn im Westen wird von Monat zu Monat verschoben. Die Aufgaben der an der Westgrenze liegenden Einheiten der Luftwaffe bleiben die gleichen; Überwachung des Luftraums entlang der deutsch-französischen Grenze.>
<JG27_1939ArdennesDeDb> <Der Krieg im Westen wird jetzt als Sitzkrieg bezeichnet, da sich die Aktivitäten beiden Seiten fast nur auf Aufklärung beschränkten. Größere Luftangriffe der Engländer und Franzosen auf Ziele in Deutschland wurden wohl aus Furcht vor Gegenangriffen nicht Gestartet. Am 9. April 1940 hat das Unternehmen Weserübung die Invasion von Norwegen und Dänemark begonnen. Unterdessen bezihen im Westen Truppenteile von Heer un Luftwaffe ihre Stellungen. Der Westfeldzug steht unmittelbar bevor.>
<JG27_1940ArdennesDeBr> <Der Plan für einen Feldzug im Westen wurde von Generalleutnant Erich von Manstein mit seinen beiden Mitarbeitern, Oberst Günther Blumentritt und Major i.G. Henning von Tresckow entwickelt. Er sieht einen schnellen Vorstoß durch die  Niederlande, Belgien und Luxemburg vor, um dann die Alliierten zu einer Schlacht mit verkehrter Front zu zwingen. Der Luftwaffe stehen für den Westfeldzug ca. 900 Jagdflugzeuge, 220 Kampfzerstörer, 1100 zweimotorige Bomber, 320 Sturzkampfbomber und 45 Schlachtflieger zur Verfügung.>
<JG27_1940ArdennesDeDb> <Am 10. Mai 1940 begann der Angriff deutscher Verbände mit insgesamt sieben Armeen auf die neutralen Staaten Niederlande, Belgien und Luxemburg. Bereits an diesem Tag wurde die für uneinnehmbar gehaltene belgische Festung Eben-Emael durch deutsche Fallschirmjäger eingenommen. Unser Vormarsch stieß auf nur geringen Widerstand. Die Hauptkontingente der belgischen Armee kämpften im Nordosten des Landes. Auch die Franzosen wurden vom Vorstoß von 45 Divisionen der Heeresgruppe A durch die Ardennen vollkommen überrascht. Am 13. Mai erreichte die Spitze des deutschen Angriffskeils die Ausläufer des Gebirges. Bei Sedan setzten unsere Panzerverbände über die Maas. Weiteren Truppen gelang nördlich bei Charleville und Montherm\u00E9 der Übergang über den Fluß. Die Royal Air Force versuchte mit verzweifelten Angriffen, die Pionierbrücken über die Maas zu zerstören, verlor dabei aber einen Großteil der Flugzeuge. Am 17. Mai wurde Brüssel kampflos übergeben. Die belgische Armee wurde im Raum Brügge eingekesselt und ergab sich am 28. Mai. Nach dem Ausbruch aus den Ardennen steht uns das französische Hinterland bis zur Kanalküste für weiträumige Operationen offen.>
<JG27_1940FranceDeBr> <Unsere Truppen gingen Anfang Juni in die Bereitstellungsräume zur Fortführung des Angriffes Richtung Süden. Die Alliierten können der Wehrmacht in der Weygand-Linie an Somme und Aisne kaum noch Kräfte entgegensetzen. Die Masse der Französischen noch verfügbaren Divisionen bleibt weiterhin an der Maginotlinie gebunden. Für den Angriff hat man der Heeresgruppe B den Abschnitt zwischen Reims und der Kanalküste zugeordnet. Sie soll mit ihren gepanzerten Speerspitzen, nach Durchbruch durch die Weygand-Linie über Paris nach Süden vorstoßen. Die Heeresgruppe A stellt sich zwischen Reims und Sedan zum Angriff bereit. Sie hat den Auftrag, mit der Panzergruppe Guderian voraus entlang der Marne in Richtung Schweizer Grenze vorzugehen.>
<JG27_1940FranceDeDb> <Als sich die Briten zurückzogen, bereitete sich Frankreich auf die Verteidigung vor. Die Schlacht um Frankreich begann am 5. Juni mit einer Offensive an der Aisne und der Somme. Am 9. Juni überschritten Soldaten der 6. Infanteriedivision die Seine. Mussolini beschloss am 11. Juni in den Krieg gegen die beiden Westalliierten einzutreten. Am 14. Juni besetzten Teile der 18. Armee die französische Hauptstadt Paris. Sie zuvor von den Franzosen geräumt. Gleichzeitig durchbrach die Heeresgruppe C die Maginot-Linie und die symbolträchtige Festung Verdun konnte ebenfalls eingenommen werden. Am 17. Juni erklärte Henri Philippe P\u00E9tain, Ministerpräsident der neu gebildeten französischen Regierung, die Niederlage Frankreichs. Am 22. Juni wurde in Compiègne der Waffenstillstand geschlossen, der am 25. Juni um 1:35 Uhr in Kraft trat.>
<JG27_Balkan41DeBr> <Anfang des Jahres 1941 unterbreitete man Jugoslawien den Vorschlag, dem Dreimächtepakt beizutreten, was jedoch abgelehnt wurde. Griechenland verzichtete ebenfalls auf jeden Vermittlungsversuch, da seine Armee die italienischen Soldaten an jeder Front zum Rückzug zwingen konnte. Eine italienische Großoffensive am 9. März wurde zum Desaster. Am 25. März 1941, unterzeichnen jugoslawische Regierungsvertreter in Wien den Beitritt zum Dreimächtepakt. Jugoslawien stand seit 1934 dem Deutschen Reich nahe, militärisch gab es bis 1941 aber keine Kooperation. Auf diese Nachricht hin kam es in Jugoslawien zu antideutschen Demonstrationen. Am 27. März 1941, kam es in Belgrad zu einem Staatsstreich. Prinz Paul musste daraufhin nach Griechenland fliehen, während der 17-jährige Peter II. den Thron bestieg. Jugoslawien bildete eine neue Regierung und annullierte den unter Hitlers Druck zustandegekommenen Beitritt zum Dreimächtepakt. Nun ist der Balkanfeldzug nicht mehr aufzuhalten.>
<JG27_Balkan41DeDb> <Am 6. April 1941 griffen Wehrmachtsverbände mit 33 Divisionen Griechenland und Jugoslawien von der Steiermark und Kärnten sowie von den Dreimächtepakt-Staaten Ungarn, Rumänien und Bulgarien aus an; mit 484 Bombern und Stukas sowie 250 Jagdflugzeugen der Achsenmächte erfolgten Luftangriffe auf Belgrad und jugoslawische Flugplätze. Am selben Tag begann auch der Angriff zweier Armeekorps der Wehrmacht auf den rechten und linken Flügel der jugoslawischen Armee Ost-Mazedonien. Am 8. und 9. April näherten sich deutsche Verbände Belgrad. Im Laufe des 10. Aprils wurde Zagreb besetzt. Belgrad wurde am 12. April von der aus drei Richtungen vordringenden Panzergruppe 1 eingenommen. Am 17. April unterzeichnete Jugoslawien in Belgrad die bedingungslose Kapitulation.>
<JG27_Africa0DeBr> < >
<JG27_Africa0DeDb> < >
<JG27_Africa01DeBr> < >
<JG27_Africa01DeDb> < >
<JG27_Africa1DeBr> < >
<JG27_Africa1DeDb> < >
<JG27_Africa2DeBr> < >
<JG27_Africa2DeDb> < >
<JG27_Normandy43DeBr> < >
<JG27_Normandy43DeDb> < >
<JG27_Berlin43DeBr> < >
<JG27_Berlin43DeDb> < >
<JG27_BerlinMai44DeBr> < >
<JG27_BerlinMai44DeDb> < >
<JG27_Normandy_DDayDeBr> < >
<JG27_Normandy_DDayDeDb> < >
<JG27_Normandy_DDay2DeBr> < >
<JG27_Normandy_DDay2DeDb> < >
<JG27_G44DeBr> < >
<JG27_G44DeDb> < >
<JG27_BerlinWSDeBr> < >
<JG27_BerlinWSDeDb> < >
<JG27_ArdennesDeBr> < >
<JG27_ArdennesDeDb> < >
<JG27_G45DeBr> <In den letzten Kriegsmonaten wurden zahlreiche deutsche Städte großflächig zerstört, die Luftangriffe auf Dresden am 13., 14. und 15. Februar 1945, sowie auf Kassel, Braunschweig , Würzburg , Darmstadt, Pforzheim und Nürnberg erlangten traurige Berühmtheit. Alliierte Truppen erreichten am 7. März 1945 die unzerstörte Rheinbrücke von Remagen. Sie errichteten Brückenköpfe auf rechtsrheinischem Gebiet und kreisten das Ruhrgebiet ein. Wir gehören zur Luftverteidigung West. Unsere Aufgabe ist es, die Alliierten, bei Ihren Vorstoß in Richtung Schleswig-Holstein aufzuhalten.>
<JG27_G45DeDb> <Ende April 1945 erfolgte der Rückzug nach Schleswig-Holstein, dort wurde das Geschwader aufgelöst und den Alliierten übergeben. Am 25. April trafen sich US-amerikanische und sowjetische Truppen in Torgau an der Elbe, der letzte Einflussbereich der Deutschen zerfiel jetzt in zwei Teile. Am 26. April fiel Bremen an die Briten, die weiter nach Nordosten zogen. In rascher Folge nahmen sie Lübeck und Hamburg, während die US-Armee in Wismar einmarschierte, wohl auch, um die Rote Armee daran zu hindern, bis Schleswig-Holstein vorzustoßen. Am 5. Mai kapitulierte Generaloberst Blaskowitz, dessen Truppen in Holland eingekesselt waren. Während die britischen Einheiten Norddeutschland eroberten, wandten sich die US-Amerikaner nach Süden. Sie besetzten am 30. April München. Stuttgart fiel am 22. April an die französische Armee, die nach Süden bis Vorarlberg vordrang. Die US-Armee wandte sich zu den Alpen und traf am 3. Mai am Brennerpass mit ihren Landsleuten zusammen, die von Süden her Oberitalien besetzt hatten. Zum Kriegsende am 8. Mai, war das Deutsche Reich weitgehend besetzt, lediglich der Alpenraum, Teile vom Böhmen, Mähren und Schleswig-Holstein waren noch unter Kontrolle deutscher Truppen.>


<JG54_Leningrad41DeBr> < >
<JG54_Leningrad41DeDb> < >
<JG54_Leningrad42DeBr> < >
<JG54_Leningrad42DeDb> < >
<JG54_Leningrad43DeBr> < >
<JG54_Leningrad43DeDb> < >
<JG54_Normandy43DeBr> < >
<JG54_Normandy43DeDb> < >
<JG54_Berlin43DeBr> < >
<JG54_Berlin43DeDb> < >
<JG54_BerlinMai44DeBr> < >
<JG54_BerlinMai44DeDb> < >
<JG54_Normandy_DDayDeBr> < >
<JG54_Normandy_DDayDeDb> < >
<JG54_Normandy_DDay2DeBr> < >
<JG54_Normandy_DDay2DeDb> < >
<JG54_G44DeBr> < >
<JG54_G44DeDb> < >
<JG54_ArdennesDeBr> < >
<JG54_ArdennesDeDb> < >
<JG54_BerlinWs2DeBr> < >
<JG54_BerlinWs2DeDb> < >
<JG54_G45DeBr> <In den letzten Kriegsmonaten wurden zahlreiche deutsche Städte großflächig zerstört, die Luftangriffe auf Dresden am 13., 14. und 15. Februar 1945, sowie auf Kassel, Braunschweig , Würzburg , Darmstadt, Pforzheim und Nürnberg erlangten traurige Berühmtheit. Alliierte Truppen erreichten am 7. März 1945 die unzerstörte Rheinbrücke von Remagen. Sie errichteten Brückenköpfe auf rechtsrheinischem Gebiet und kreisten das Ruhrgebiet ein. Wir gehören zur Luftverteidigung West. Unsere Aufgabe ist es, die Alliierten, bei Ihren Vorstoß in Richtung Schleswig-Holstein aufzuhalten.>
<JG54_G45DeDb> <Ende April 1945 erfolgte der Rückzug nach Schleswig-Holstein, dort wurde das Geschwader aufgelöst und den Alliierten übergeben. Am 25. April trafen sich US-amerikanische und sowjetische Truppen in Torgau an der Elbe, der letzte Einflussbereich der Deutschen zerfiel jetzt in zwei Teile. Am 26. April fiel Bremen an die Briten, die weiter nach Nordosten zogen. In rascher Folge nahmen sie Lübeck und Hamburg, während die US-Armee in Wismar einmarschierte, wohl auch, um die Rote Armee daran zu hindern, bis Schleswig-Holstein vorzustoßen. Am 5. Mai kapitulierte Generaloberst Blaskowitz, dessen Truppen in Holland eingekesselt waren. Während die britischen Einheiten Norddeutschland eroberten, wandten sich die US-Amerikaner nach Süden. Sie besetzten am 30. April München. Stuttgart fiel am 22. April an die französische Armee, die nach Süden bis Vorarlberg vordrang. Die US-Armee wandte sich zu den Alpen und traf am 3. Mai am Brennerpass mit ihren Landsleuten zusammen, die von Süden her Oberitalien besetzt hatten. Zum Kriegsende am 8. Mai, war das Deutsche Reich weitgehend besetzt, lediglich der Alpenraum, Teile vom Böhmen, Mähren und Schleswig-Holstein waren noch unter Kontrolle deutscher Truppen.>


<Normandy41DeBr> <The RAF is trying to provoke us. They are sending small flights of bombers escorted by large numbers of Spitfires. Let us show them that their attempts are useless.>
<Normandy41DeDb> <The RAF rodeo flights are proving to be a nightmare for British pilots. The circus is ours!>
<Normandy42DeBr> <Now we are going to teach a lesson to the RAF. Our new fighter is arriving: the FW 190A is even better than our Me 109s, and the allied pilots shall be surprised!>
<Normandy42DeDb> <Well our FW 190s did in fact outperform the Spitfire MkV. But we hear the RAF is going to receive a new model soon, the Spifire MkIX. We shall step up our efforts even further, to maintain air superiority over the Channel for the Luftwaffe.>
<Normandy42WDeBr> <Now we hear that the Amerikaners are going to launch massive raids of heavy bombers over France, in broad daylight. They are crazy! Our fighters will have a lot of kill opportunities.>
<Normandy42WDeDb> <Well the B-17s are quite difficult to bring down after all. Fortunately their escort fighters have a limited range, and we are able to cause great damage in their box formations.>
<Normandy43DeBr> <A new enemy is showing up in the skies: US made fighters! Fortunately their P-38s and P-47s are pitiful and really no good at dogfighting. Their pilots lack experience, and we are going to smash these Indianers out of the sky!>
<Normandy43DeDb> <Well enough. The Thunderbolts and Lightnings have improved, their pilots too. And from now on we shall encounter a very dangerous breed of new fighters, the P-51 Mustangs. Our experten and their fighters are much better however, and we are still able to repel the invaders.>
<Normandy43WDeBr> <The enemy is getting very aggressive. The overwhelming outnumbering of our fighters by the allied air forces, who relentlessly attack us with any type of fighters, starts to represent a real challenge even for our experten.>
<Normandy43WDeDb> <The number of allied four engine heavy bombers still keeps on growing. We desperately expect more firepower and better protected aicraft. Allied fighters also start to be more effective and we badly need the new German models to continue fighting increasingly difficult air battles.>
<Normandy44DeBr> <It is quite obvious that the enemy will invade soon. It is not entirely clear where this invasion will take place, but the Americans and British are stepping up their air campaign against targets in France. Their bombers come in ever larger numbers. The Luftwaffe will try to defend military targets in France but has to conserve its strength for the invasion.>
<Normandy44DeDb> <The invasion has begun! Enemy troops have landed at serveral places in Normandy. All available Luftwaffe forces will transfer to France to repel the invasion!>
<Normandy_DDayDeBr> <A few days ago, the British and Americans invaded France in Normandy. All available Luftwaffe fighter units have been ordered to hastily transfer to grass strips in France and are now under command of Luftflotte 2. Our main tasks will be air cover for German troops in France and attacks against enemy troops. The enemy air force is numerically very superior and the hasty transfer and lack of coordination has already resulted in heavy equipment losses. Nethertheless, we must do our duty.>
<Normandy_DDayDeDb> <The enemy air superiority proved too much for Luftflotte 2. Constant attacks on our airfields and lopsided air combat against much stronger enemies have led to catastrophic losses with our fighter units. The bombers were even worse off: They were mostly totally annihilated. Without air cover, our troops were not able to contain the enemy beachhad. Much of our armored forces were caught in a huge annihilation battle near Falaise and lost all their vehicles. The Wehrmacht is abandoning France and will try to make a stand at the German border. The shattered units of Luftflotte 2 will be rebuilt and used for home defense. The planes maybe replaceable, but we have lost many experienced pilots as well, which are impossible to replace.>
<Normandy_DDay2DeBr> < >
<Normandy_DDay2DeDb> < >

<Channel42UsBr> <We, American Eagles, are coming in!>
<Channel42UsDb> < >
<Channel43UsBr> <The USAAF start their strategic bombing offensive over Germany and occupied France. We must support it.>
<Channel43UsDb> < >
<Channel43WUsBr> < >
<Channel43WUsDb> < >
<Channel_44UsBr> <After almost two years of planning, the invasion of Europe will begin soon. In order to prepare for the invasion our Air Force will attack targets in the rear area of potential invasion areas. Main objectives are communications and logistics of the German troops based in France. Another goal is to weaken the Luftwaffe forces in France.>
<Channel_44UsDb> <The 8th Air Force has flown numerous raids on targets in Normandy and around Calais, severely weakening the German supply network in France. Even more important, these raids were a good chance for our pilots to gain experience. Also, the intensified raids have prompted the Germans to weaken their home defense units in favor of basing more planes in France>
<ChannelDDayUsBr> <Operation Overlord, the Invasion of France, has begun! After joining up the five beaches and establishing a firm bridgehead covering 50 miles along the Channel coastline, we continue our offensive. Whilst the British strike in the Caen direction, drawing the German tank divisions around the regional capital, our forces broke out from Utah towards Barneville to cut off the Cotentin Peninsula. Your unit is one of the first of the 9th AAF and 2nd allied TAF to be based on an advanced landing ground in Normandy. Your main task is to fly tactical support for the troops and defend the invasion ports and troops from German raids. Heavy Luftwaffe resistance is to be expected.>
<ChannelDDayUsDb> < >
<ChannelDDay2UsBr> < >
<ChannelDDay2UsDb> <After being stuck in the Bocage for several weeks, US troops finally broke out during Operation Cobra. After failed German counterattacks at Mortain, General Patton's enveloping maneuver caught the German forces in Normandy in a huge pocket near Falaise. Tactical airpower helped to reduce this pocket to rubble, and even if hundreds of thousands of German soldiers escaped, their entire equipment and weapons were lost. The German army is in full retreat all across France and Paris is due to be liberated soon. Tactical airpower had a huge part in this success. The allied tactical air forces managed to almost annihilate the Luftwaffe over Normandy. Even more important was constant close support for our advancing troops, which proved instrumental for the successful Falaise operation.>

<FB_Channel43UsBr> <The USAAF start their strategic bombing offensive over Germany and occupied France. We must support it.>
<FB_Channel43UsDb> < >
<FB_Channel43WUsBr> < >
<FB_Channel43WUsDb> < >
<FB_Channel_44UsBr> <After almost two years of planning, the invasion of Europe will begin soon. In order to prepare for the invasion our Air Force will attack targets in the rear area of potential invasion areas. Main objectives are communications and logistics of the German troops based in France. Another goal is to weaken the Luftwaffe forces in France.>
<FB_Channel_44UsDb> <The 8th Air Force has flown numerous raids on targets in Normandy and around Calais, severely weakening the German supply network in France. Even more important, these raids were a good chance for our pilots to gain experience. Also, the intensified raids have prompted the Germans to weaken their home defense units in favor of basing more planes in France>
<FB_ChannelDDayUsBr> <Operation Overlord, the Invasion of France, has begun! After joining up the five beaches and establishing a firm bridgehead covering 50 miles along the Channel coastline, we continue our offensive. Whilst the British strike in the Caen direction, drawing the German tank divisions around the regional capital, our forces broke out from Utah towards Barneville to cut off the Cotentin Peninsula. Your unit is one of the first of the 9th AAF and 2nd allied TAF to be based on an advanced landing ground in Normandy. Your main task is to fly tactical support for the troops and defend the invasion ports and troops from German raids. Heavy Luftwaffe resistance is to be expected.>
<FB_ChannelDDayUsDb> < >
<FB_ChannelDDay2UsBr> < >
<FB_ChannelDDay2UsDb> <After being stuck in the Bocage for several weeks, US troops finally broke out during Operation Cobra. After failed German counterattacks at Mortain, General Patton's enveloping maneuver caught the German forces in Normandy in a huge pocket near Falaise. Tactical airpower helped to reduce this pocket to rubble, and even if hundreds of thousands of German soldiers escaped, their entire equipment and weapons were lost. The German army is in full retreat all across France and Paris is due to be liberated soon. Tactical airpower had a huge part in this success. The allied tactical air forces managed to almost annihilate the Luftwaffe over Normandy. Even more important was constant close support for our advancing troops, which proved instrumental for the successful Falaise operation.>

<B_Channel43UsBr> <The USAAF start their strategic bombing offensive over Germany and occupied France. We will destroy their industrial power and military infrastructure.>
<B_Channel43UsDb> < >
<B_Channel43WUsBr> < >
<B_Channel43WUsDb> < >
<B_Channel_44UsBr> <After almost two years of planning, the invasion of Europe will begin soon. In order to prepare for the invasion our Air Force will attack targets in the rear area of potential invasion areas. Main objectives are communications and logistics of the German troops based in France. Another goal is to weaken the Luftwaffe forces in France.>
<B_Channel_44UsDb> <The 8th Air Force has flown numerous raids on targets in Normandy and around Calais, severely weakening the German supply network in France. Even more important, these raids were a good chance for our pilots to gain experience. Also, the intensified raids have prompted the Germans to weaken their home defense units in favor of basing more planes in France>

<Channel41GbBr> <The RAF conducts sweeps into France, and we attempt to gain air superiority over the Channel front. >
<Channel41GbDb> < >
<Channel42GbBr> <A new adversary has appeared: the Focke WUlf 190A. Beware! >
<Channel42GbDb> < >
<Channel43GbBr> <The USAAF joins us! >
<Channel43GbDb> < >
<Channel43WGbBr> < >
<Channel43WGbDb> < >
<Channel_44GbBr> <After almost two years of planning, the invasion of Europe will begin soon. In order to prepare for the invasion our Air Force will attack targets in the rear area of potential invasion areas. Main objectives are communications and logistics of the German troops based in France. Another goal is to weaken the Luftwaffe forces in France.>
<Channel_44GbDb> <The Royal Air Force has flown numerous raids on targets in Normandy and around Calais, severely weakening the German supply network in France. Even more important, these raids were a good chance for our pilots to gain experience. Also, the intensified raids have prompted the Germans to weaken their home defense units in favor of basing more planes in France.>
<ChannelDDayGbBr> <Operation Overlord, the Invasion of France, has begun! After joining up the five beaches and establishing a firm bridgehead covering 50 miles along the Channel coastline, we continue our offensive. Your unit is the first of the 2nd Tactical Air Force to transfer to an Advanced Landing Ground in Normandy.>
<ChannelDDayGbDb> < >
<ChannelDDay2GbBr> < >
<ChannelDDay2GbDb> <Our troops finally broke out during Operation Cobra. The German forces were caught in a huge pocket near Falaise. The German army is in full retreat and Paris should be liberated soon.>

<FB_Channel41GbBr> <The RAF conducts sweeps into France, and we attempt to gain air superiority over the Channel front. >
<FB_Channel41GbDb> < >
<FB_Channel42GbBr> <A new adversary has appeared: the Focke WUlf 190A. Beware! >
<FB_Channel42GbDb> < >
<FB_Channel43GbBr> <The USAAF joins us! >
<FB_Channel43GbDb> < >
<FB_Channel43WGbBr> < >
<FB_Channel43WGbDb> < >
<FB_Channel_44GbBr> <After almost two years of planning, the invasion of Europe will begin soon. In order to prepare for the invasion our Air Force will attack targets in the rear area of potential invasion areas. Main objectives are communications and logistics of the German troops based in France. Another goal is to weaken the Luftwaffe forces in France.>
<FB_Channel_44GbDb> <The Royal Air Force has flown numerous raids on targets in Normandy and around Calais, severely weakening the German supply network in France. Even more important, these raids were a good chance for our pilots to gain experience. Also, the intensified raids have prompted the Germans to weaken their home defense units in favor of basing more planes in France.>
<FB_ChannelDDayGbBr> <Operation Overlord, the Invasion of France, has begun! After joining up the five beaches and establishing a firm bridgehead covering 50 miles along the Channel coastline, we continue our offensive. Your unit is the first of the 2nd Tactical Air Force to transfer to an Advanced Landing Ground in Normandy.>
<FB_ChannelDDayGbDb> < >
<FB_ChannelDDay2GbBr> < >
<FB_ChannelDDay2GbDb> <Our troops finally broke out during Operation Cobra. The German forces were caught in a huge pocket near Falaise. The German army is in full retreat and Paris should be liberated soon.>

<B_Channel42GbBr> <A new adversary has appeared: the Focke WUlf 190A. Beware! >
<B_Channel42GbDb> < >
<B_Channel43GbBr> <The USAAF joins us! >
<B_Channel43GbDb> < >
<B_Channel43WGbBr> < >
<B_Channel43WGbDb> < >
<B_Channel_44GbBr> <After almost two years of planning, the invasion of Europe will begin soon. In order to prepare for the invasion our Air Force will attack targets in the rear area of potential invasion areas. Main objectives are communications and logistics of the German troops based in France. Another goal is to weaken the Luftwaffe forces in France.>
<B_Channel_44GbDb> <The Royal Air Force has flown numerous raids on targets in Normandy and around Calais, severely weakening the German supply network in France. Even more important, these raids were a good chance for our pilots to gain experience. Also, the intensified raids have prompted the Germans to weaken their home defense units in favor of basing more planes in France.>

<BalatonSommer44DeBr> <Nach den ersten alliierten Luftangriffen auf Österreich, Ungarn und Rumänien fiel die Entscheidung Einheiten der Reichsluftverteidigung zur Bekämpfung der schweren Bomber in die Ostmark zu verlegen. Dem Kommando des Jagdfliegerführers Ostmark (Jafü Ostmark), welches der 7. Jagddivision untersteht, unterstehen mehr als 250 einsatzbereite einmotorige und zweimotorigen Jäger der Typen Me-109, Me-110 und Me-410 auf Flugplätzen in Österreich bzw. in Westungarn und Kroatien, von denen sie Einflüge und Angriffe alliierter Bomber auf Ziele in Mitteleuropa unterbinden werden. Auch deutsche Jagdgruppen aus dem süddeutschen Raum greifen in die Kämpfe mit ein.>
<BalatonSommer44DeDb> <Die in der Ostmark eingesetzten Jagdkräfte konnten noch hinhaltend Widerstand leisten und auch Abschüsse in größerer Zahl vorweisen, doch nach und nach lösten sie sich nahezu in Luft auf. Zwar existierten die Verbände noch und es gab auch recht ansehnliche Stückzahlen an Fluggeräten, aber es gab kaum mehr Treibstoff und hinreichend ausgebildete Piloten um der Übermacht noch etwas entgegensetzen zu können. Die wenigen verbliebenen deutschen Verbände waren bis Ende August 1944 regelrecht aufgerieben, ihre letzten Reste daraufhin meist nach Nord- und Ostdeutschland zurückgezogen worden. Ab Mitte September 1944 befanden sich keine einsatzbereiten deutschen Jagdfliegerverbände mit einmotorigen Jägern auf dem Gebiet der "Ostmark".>

<BerlinwsDeBr> <We are transferred to Berlin, to protect the heart of our homeland. With our new Ta-152 fighters specially designed for combat at high altitudes, you should be able to stop the allied bombers' offensive !>
<BerlinwsDeDb> < >

<Berlinws2DeBr> <The Russian offensive of Summer 44 had pushed us back almost to the 1937 borders of Germany. In February 1945, the Soviets attacked East Prussia. The Kriegsmarine launched an all out effort to save as many soldiers and civilians as possible, and the fighting over a small bridgehead near Pillau is still ongoing, as well as on Hela. The Soviets will soon launch their final offensive on Berlin. After the Ardennes offensive and the failed Operation Bodenplatte, most RLV fighter units have been assigned to the East front, leaving the defence against the US air raids to the Jet fighters of JG 7. Luftflotte 6 has an impressive order of battle, more units ever since Operation Barbarossa. But most units are understrength, short on fuel and have only novice pilots. The key of success will be the Oder crossings. If we can destroy the Bridges across the Oder, the Soviets will not be able to advance. Gefechtsverband Bohrmann is tasked with that, and all fighter units will support it, as well as fly Jabo missions against Soviet troops. Air supremacy is only a secondary task, due to the huge enemy advantage in numbers. This is going to be our last stand. Especially since the treacherous murder attempt on 20th July last year, the Führer expects fanatical resistance and total devotion to duty!>
<Berlinws2DeDb> <In late February, the Soviets crossed the Oder. An intense air campaign during which every possible weapon was used against the bridges began. However, it proved impossible to destroy the bridges permanently. A last major defensive battle at the Seelower Höhen didn't buy much time and Berlin was surrounded by end of March. The Luftwaffe did what it could, mostly close support missions, but was not able to make any difference. On 2nd May finally, the Führer died in his Bunker and the city surrendered. Karl Dönitz, his successor, has build a provisional government in Flensburg and tries to salvage what is possible from the East, but the war is lost. Six years of war and so many lives have been lost in vain.>

<Channel44UsBr> <After almost two years of planning the invasion of Europe is approaching. In order to prepare for the invasion the 9th Air Force will attack targets in the area of the potential invasion beaches.>
<Invasion44UsBr> <Operation Overlord started today! Your main task is to fly tactical support missions defending the troops landing on Utah, Omaha, Gold, Juno and Sword beach.>
<Bocage44UsBr> <After establishing a firm bridgehead along the Channel coastline we continue the invasion. Your unit is the first of the 9th Air Force to transfer to an Advanced Landing Ground in Normandy.>
<Breakout44UsBr> <After being stuck in the bocage for several weeks a breakout offensive is being prepared. Operation Cobra will start on July 24th. Your task remains tactical support of the offensive.>
<Paris44UsBr> <Our troops finally broke out during Operation Cobra. The German forces were caught in a huge pocket near Falaise. The German army is in full retreat and Paris should be liberated soon.>
<LowCountries44UsBr> <Our forces are driving the disorganised remnants of the enemy armies towards the borders of Germany. The Germans are abandoning France and Belgium, but they will soon reorganise their defenses.>
<Stalemate44UsBr> <Our offensive has come to a halt due to the overstretching of our supply lines. After the failure of Operation Market Garden the chances for a fast conclusion of the war with Germany seem rather low.>
<Bulge44UsBr> <Today German Panzer armies broke into the Ardennes. They are making a dangerously quick advance. We must slow the Germans down in order to prepare a counterattack.>
<Germany45UsBr> <Our ground forces were able to cross the Rhine at several places. Now we are able to strike at the German heartland in an effort to end this war. Everyone must fulfill his duty until the final victory.>

<Channel44UsDb> < >
<Invasion44UsDb> < >
<Bocage44UsDb> < >
<Breakout44UsDb> < >
<Paris44UsDb> < >
<LowCountries44UsDb> < >
<Stalemate44UsDb> < >
<Bulge44UsDb> < >
<Germany45UsDb> < >

<Channel44DeBr> <It is quite obvious that the invasion approaches. The Americans and British are stepping up their air campaign against targets in France. The Luftwaffe will try to defend military targets in France.>
<Invasion44DeBr> <Invasion !!! Die Briten und Amerikaner sind in der Normandie gelandet! Alle verfügbaren Jägereinheiten der Luftwaffe werden eilig auf Feldflugplätze in Frankreich verlegt und der Luftflotte 2 unterstellt. Unsere Hauptaufgaben sind Schutz der deutschen Bodentruppen in Frankreich und Angriffe auf feindliche Truppen. Die feindliche Luftstreitmacht ist numerisch weit überlegen. Nichtsdestotrotz müssen wir unsere Pflicht erfüllen.>
<Bocage44DeBr> <Die auf Caen vorrückenden Briten wurden erheblich durch die 21. Panzerdivision und später durch die 12. SS-Panzer-Division Hitlerjugend behindert. Auch der Vormarsch durch das Bocage-Gelände der Cotentin-Halbinsel in Richtung der Orte im Landesinneren, wie Carentan und dem wichtigen Kanalhafen Cherbourg gestaltete sich für die Amerikaner als äußerst mühsam. Wir müssen trotz der alliierten Luftüberlegenheit weiter fliegen und unsere Soldaten am Boden unterstützen.>
