<DGen:>		<*>

<RuAArtyR>	<Dnes se zamìøíme na nepøátelská dìlostøelecká postavení. Máme je na seznamu už pár dní, ale teï jim pøiøadíme vyšší prioritu. Mezitím totiž nìmecká dìla zpùsobila velké problémy našim pozemním jednotkám. Buïte opatrní, protože Nìmci èasto používají svoje osmaosumdesátky jako dìlostøelecké kanóny. O tìhle zbraních nemáme žádné informace; je docela možné že na vás nakonec budou støílet taky. Hodnì štìstí!\n>
<RuAArtyD>	<Naše dìlostøelecká baterie tady pùsobí tìžké ztráty napøátelským jednotkám. Je pravdìpodobné, že ji už nepøítel objevil a rozhodnì proti ní pošle nìjaké bitevníky, aby se s ní vypoøádali. Budeme hlídkovat nad oblastí proti nepøátelským útokùm.\n>
<DeAArtyR>	<Naše dìlostøelectvo je v této oblasti pod neustálými leteckými útoky. Musí se pøesunovat skoro po každém výstøelu. Máme naøízeno hlídkovat nad oblastí a rozkaz zastavit všechny možné útoèníky. Hodnì štìstí!\n>
<DeAArtyD>	<Tahle nepøátelská dìlostøelecká baterie pùsobí našim pozemním jednotkám hodnì potíží. Chtìjí ji znièit a my jsme tu práci dostali. Dìlostøelectvo je vaším hlavním cílem, potom cokoliv dalšího.\n>
<RuBArtyR>	<Bombardéry zaútoèí na pozice nìmeckého dìlostøelectva. Pozemní jednotky se je pokusily vyøadit z boje už nìkolikrát, ale ty dìla jsou zakopána za nìmeckými liniemi a oni je vždycky stáhnou, když se naši chlapci k nim pokusí probojovat. Pár stovek mužù padlo, když se pokusilo znièit ty dìla. Tak to dnes skopèákùm udìlejte zvláš propeèené, opravdu si to zaslouží.\n>
<RuBArtyD>	<Dìlostøelectvo tady má vynikající palebný prostor daleko za nepøátelské linie. Kvùli tomu nás nepøítel èasto bombarduje. Dnes každý pokus o podobný nálet zastavíme a dáme jim poøádnou lekci!\n>
<DeBArtyR>	<Vèera bylo dìlostøelecké postavení v této oblasti napadeno Focke-Wulfy a my jsme ztratili ètyøi dìla a skoro padesát mužù. Nebylo to poprvé, co Nìmci šli po našich dìlech. Oblast, kde se to stalo je právì na hranici mezi naším sektorem a sektorem RAF a tak se jí dostává ménì letecké podpory než jiným. Nìmci si toho museli všimnout. Budete dnes v oblasti hlídkovat a doufejme že na nìjaké Nìmce narazíte.\n>
<DeBArtyD>	<Naše bitevníky udeøí na postavení spojeneckého dìlostøelectva. Ta dìla jsou dobøe umístìny za frontovou linií a mohou se pøesunovat podle potøeby podle pohybù fronty a zùstávají mimo dosah našich sil. Nìkolik stovek mužù vèera padlo pøi ranní pøehradné palbì. Tak to pro Amíky dnes pøipravte obzvláš vypeèené, vždy si to zaslouží.\n>
<RuARailR>	<Napadneme nìmecké seøaïovací nádraží. Okolí cíle je celkem zaplnìné. K postøelování tam najdete spousty železnièních vagónù, jsou tam  také protiletadlová dìla chránící oblast, a možnost že se Luftwaffe vydá utkat se s vámi je také dost vysoká. Buïte pánové obezøetní a Bùh s vámi. Doufám, že se dnes v noci všichi bezpeènì vrátíte.\n>
<RuARailD>	<Amerièané bombardují tohle mìsto témìø každý den. Chci aby tam venku byl každý opatrný a povedl se mu dobrý útok na bombardéry. Nezapomeòte, že je naší povinností pøinutit je zaplatit za každou bombu, kterou shodili na naše mìsta.\n>
<DeARailR>	<Skopèáci zahájili soustøedìné úsilí zamìøené proti našim zásobovacím trasám. Za posledních nìkolik dní útoèili témìø každý den na hlavní železnièní tratì kromì této. Proto je pro nás snadné pøedpovìdìt jejich další tah. Hlídkujte nad oblastí, a témìø jistì zkøížíte cestu nìjakým nìmeckým stíhacím bombardérùm. Hodnì štìstí!\n>
<DeARailD>	<Dnes zaútoèíme na dùležitý cíl: železnièní stanici, která je velmi dùležitá pro nepøátelský zásobovací systém. Oèekáváme silnou protiletadlovou obranu stejnì jako stíhaèe. Buïte opatrní a vrate se domù živí!\n>
<RuBRailR>	<Sedmnáctky zaútoèí na nìmecký železnièní uzel. Je to hlavní zásobovací místo pro jejich vojáky rozmístìné v oblasti. Mùžete èekat silnou vzdušnou pøítomnost Luftwaffe, a pravdìpodobnì víc protiletadlového dìlostøelectva než jste zvyklí. Nalepte se tìsnì k bombardérùm. Zaútoète na Nìmce støemhlav, odežeòte je a vrate se do svého postavení. Rozhodnì žádné souboje! Pokud uvidím jakékoliv efektní manévrování na zábìrech z fotokulometù a je to kdokoliv, degraduji ho na vojína a doporuèím ho jako herce do dalšího varovného filmu proti pohlavním chorobám.\n>
<RuBRailD>	<Mìsto je èasto bombardováno, protože v nìm leží rùzné dùležité prùmyslové cíle. Amerièané a hlavnì Britové v noci cíl èasto minou, a ztráty na životech civilistù jsou vysoké. Dnes se o to pokusí Amerièané znovu a my je zastavíme! Dávejte pozor na doprovod, ale vaším hlavním úkolem je jako vždy znièit bombardér, a to za každou cenu!\n>
<DeBRailR>	<V poslední zprávì od výzvìdné služby, kterou jsme obdrželi nám bylo øeèeno, že mùžeme oèekávat nálet Luftwaffe na tuto železnièní stanici. Zatímco døíve z rùzných pøíèin zmìnili význam slova "zpravodajská", teï to máme rovést pøesnì podle toho hlášení. Hlídejte vzdušný prostor nad mìstem a zastavte všechna nìmecká letadla, která objevíte.\n>
<DeBRailD>	<Naši bombardovací piloti se znovu ojedinìle objeví pøes den a zaútoèí na tuto železnièní stanici. Postarejte se prosím o jejich bezpeèí a také nezapomeòte dávat pozor na sebe navzájem.\n>

<RuADepotR>	<Chystáme se napadnout nìco, co zpravodajská služba považuje za zásobovací sklad. Jaký druh zásob je tam uskladnìn nám nebylo øeèeno. V každém pøípadì èekejte slabou protiletadlovou obranu a žádný vzdušný odpor. Tak se tam vydejte, shoïte svoje bomby na cíl tak, aby jsme se tam už nemuseli vracet a budete o jeden úkol blíž k cestì domù. Hodnì štìstí všem.\n>
<RuADepotD>	<Patrnì další nálet na toto mìsto. Je vyhlášen poplach a musíme zastavit ty americké vzdušné gangstery. Pokraèujte v útocích, dokud vám nedojdou náboje a pokuste se vyhnout se doprovodným stíhaèùm, bude-li to možné!\n>
<DeADepotR>	<Vaším pøednostním cílem tady je náš zásobovací sklad. Je to jediný poøadný skladišní komplex ve velké oblasti a tak si Nìmci nakonec musí spoèítat, že ho používáme jako sklad. Hlídkujte nad oblastí a zniète všechny letadla Luftwaffe, která se objeví.\n>
<DeADepotD> <Cílem je pro dnes americký zásobovací sklad. Je to velmi dùležitý cíl, mùžete proto pøedpokládat silnou obranu jak od protiletadlovcù, tak od stíhaèù. Oèekávám nìjaké úspìšné zásahy, kamarádi!\n>
<RuBDepotR>	<Sedmnáctky se vydaly bombardovat tamní hlavní zásobovací sklad. Ztráty bombardérù, které utrpìly tehdy, když jsme jim naposledy dìlali doprovod, byly naprosto nepøijatelné. Uvìdomte si pánové, že v každém bombardéru je desetièlená posádka. Pokaždé když necháte Nìmce dostat se k bombardérùm, dáváte v sázku pøinejmenším tìch deset životù. Jste jediná nadìje že ti muži zùstanou naživu! Udìlejte všechno proto, aby se vrátili domù bezpeènì.\n>
<RuBDepotD>	<Tento zásobovací sklad pøitahuje bombardéry jako magnet. Myslím, že to je alespoò pøíležitost pro nás, sundat je dolù. Mnoho štìstí!\n>
<DeBDepotR>	<Velitelství rozhodlo nasmìrovat naše úsilí na ochranu zásobovacích skladù v našem týlu. V této oblasti je docela vysoká možnost nìmeckého útoku v malém mìøítku, a když tu budeme hlídkovat poskytneme krytí jak soustøedìním našich jednotek, tak zásobovacím skladùm. Zajistìte abyste zùstali dost nízko na to, aby naši protiletadlovci vidìli vaše oznaèení, nebo dost na to aby se do vás netrefili. Zùstaòte pozorný, buïte bystrý! A pøipište si nìjaký sestøel, pánové. Hodnì štìstí.\n>
<DeBDepotD>	<Naše bombardéry tady zaútoèí na skladištì. Protože oèekáváme nepøátelské stíhaèe, poletíme jako doprovod.\n>

<RuAPortR>	<Zaútoèíme na nìmeckou námoøní základnu.Používají ji jak civilní tak armádní plavidla, pøevážnì je ale využívána pro vojenské úèely. Vaším hlavním cílem jsou všechny lodì, které najdete a budovy skladù oznaèené na vašich mapách. Hodnì štìstí!\n>
<RuAPortD>	<Tento pøístav je dùležitou základnou rychlých èlunù a trpaslièích ponorek, které provádìjí útoky na invazní flotilu. Musí být chránìny!\n>
<DeAPortR>	<Z dùvodù, které nemohu pøedem objasnit jsou naše pøístavy v oblasti nesmírnì dùležité. Nìmci jsou nad nimi vidìni takøka každý den. V tìch pøístavech jsou stovky mužù, kterí se pøímo spoléhají na vaši ochranu, a desítky tisíc mužù v poli potøebují tyhle pøístavy aby mohli dál bojovat. Ochraòte naše pøístavy, pánové!\n>
<DeAPortD>	<Dnes se pokusíme zaútoèit na jeden z pøístavù, které používá invazní flotila! Bude to nebezpeèný úkol. Zkuste se tam dostat, zpùsobit nìjaké škody a zmizte odtamtud co nejrychleji.\n>
<RuBPortR>	<Bombardéry napadnou nìmeckou námoøní základnu. Je používána jak civilními tak vojenskými plavidly, nejvíce je ale užívana pro armádní úèely. Oèekávejte silnou nìmeckou pøítomnost ve vzduchu, a støední až silnou protiletadlovou obranu nad cílovou oblastí. Zùstaòte s bombardéry a jen pokud vás napadnou Nìmci pøejdìte do útoku. Hodnì štìstí pro všechny z vás!\n>
<RuBPortD>	<Pøístav tady byl bombardován desekrát bìhem posledních dvouch dnù.  Škody jsou skromné, ale tolik štìstí mít nebudeme poøád. Proto se pokusíme zastavit další nálet.\n>
<DeBPortR>	<Z dùvodù, které nemohu objasnit jsou naše pøístavy v oblasti nesmírnì dùležité. Nìmci jsou nad nimi vidìni takøka každý den. V tìch pøístavech jsou stovky mužù, kterí se pøímo spoléhají na vaši ochranu, a desítky tisíc mužù v poli potøebují tyhle pøístavy aby mohli dál bojovat. Ochraòte naše pøístavy, pánové!\n>
<DeBPortD>	<Bombardéry se pokusí zaútoèit na pøístavy nepøátelské invazní flotily. Budeme jim do toho bince dìlat doprovod. Hodnì štìstí!\n>

<RuAHQR>	<Máme spolehlivé informace, že tady bylo zøízeno nìmecké polní velitelství! Je to vzácná pøíležitost zaútoèit na hlavu bestie. Zùstaòte v oblasti tak dlouho jak budete moci a doèista všechno nevyèistíte. Nìmci nás neèekají tak brzy, proto byste mìli velkou nadìji zabít nìjaké dùležité dùstojníky nebo dokonce generály. Udìlejte to jak nejlépe umíte, opravdu je tentokrát nenechte utéct, pánové! Hodnì štìstí vám všem.\n>
<RuAHQD>	<Americký prùzkumný letoun tady patrnì objevil naše polní velitelství. Musíme ho chránit, zatímco bude pøesunováno.\n>
<DeAHQR>	<Dnes budeme bránit cíl s nejvyšší dùležitostí a to armádní polní velitelství. Nemohu uvést jméno ètyøhvìzdièkového generála, který tam pracuje, ale staèí když øeknu že když bude zabit, Hitler osobnì pøijededo vašich kasáren a každého z vás políbí. Berte to velmi vážnì pánové, tohle je nepochybnì jeden z nejdùležitìjších úkolù vaší kariéry. Pokud selžete, objeví se vaše jméno v každé budoucí uèebnici dìjepisu po dlouhá léta . Zniète každé nìmecké letadlo, které se objeví kdekoliv blízko velitelství.\n>
<DeAHQD>	<Naše zpravodajská služba naznaèuje, že podle horeènaté pozemní èinnosti je tady umístìno nepøátelské polní velitelství! Pìkná pøíležitost zpùsobit nìjaké škody. Buïte opatrní a dejte pozor na stíhaèe!\n>
<RuBHQR>	<Bombardéry zaútoèí na nìmecké polní velitelství. Oèekáváme slabý nebo žádný vzdušný odpor, ale protiletadlová obrana mùže být silná. Pokud nespatøíte žádná letadla Luftwaffe, tak až se bombardéry zbaví svojeho nákladu je mùžete klidnì opustit a ještì to na zemi po nich vyèistit.\n>
<RuBHQD>	<Nepøátelský prùzkum objevil v této oblasti naše polní velitelství. Musíme ho ochránit bìhem jeho stahování do bezpeèí. Sestøelte každé nepøátelské letadlo v nejbližším okolí!\n>
<DeBHQR>	<Budete chránit vzdušný prostor nad naším polním velitelstvím zpravodajské služby. Je pøeloženo sem, a tak šance Nìmcù na jeho úmyslné zamìøení se ponìkud snížily. Jenomže je vždycky možnost, že ho nìmecká letadla objeví náhodou - a my nesmíme pøipustit, aby se tahle možnost stala. Braòte naše velitelství a zniète každé nìmecké letadlo které uvidíte.\n>
<DeBHQD>	<Bombardéry napadnou hlavní cíl: nepøátelské polní velitelství pro tuto oblast! Protože bude s nejvìtší pravdìpodobností dobøe bránìno, postaráme se o doprovod.\n>

<RuATroopR>	<Dnes nás èeká nìco opravdu osobního, boj tváøí v tváø. Udeøíme na soustøedìní nìmeckých vojsk ležících v otevøené krajinì. Vojáci rozmístìní v oblasti jsou pravdìpodobnì divize SS, všechno veteráni z ruské fronty. Umlète nejdøíve protiletadlovce a potom budete mít hodnì pøíležitostí vidìt, co udìlají  kulomety ráže.50 a bomby s lidskými tìly.\n>
<RuATroopD>	<Obrnìný prapor se pøesunuje do postavení k protiútoku. Amerièané se budou nejspíš snažit napadnout  tanky pøedtím než se pøemístí. Poletíme volný lov nad jejimi pozicemi a zastavíme každý nepøátelský bombardér.\n>
<DeATroopR>	<Pro nedostatek neporušených budov v oblasti je hodnì z našich vojákù umístìno volnì v terénu. Tyto stanovištì jsou pro Luftwaffe snadnými cíli. Dnes budete hlídkovat nad jedním takovým místem. Ti chlapi tam byli úplnì nedávno dvakrát bombardováni a postøelováni, a to opravdu ovlivní morálku. Vyhlídka na vás jak tam nahoøe letíte, jim mùže opravdu pomoct jak na duši, tak na tìle.\n>
<DeATroopD>	<Náš prùzkum objevil americkou tankovou jednotku pøipravenou k útoku. Zaútoèíme na nì pøedtím, než se dají do pohybu!\n>
<RuBTroopR>	<Bombardéry budou kobercovì bombardovat velkou oblast, kam nìmeètí vojáci pøijíždìjí ze zámezí a jsou vybavováni a pøeskupováni. Zùstaòte s bombardéry dokud neodhodí svoje bomby, a potom se rozhodnìte jestli bude bezpeèné opustit je a sestoupit dolù trochu víc uškodit Nìmcùm. Hodnì štìstí všem, dnešní úkol by mìl být snadnìjší než ten poslední.\n>
<RuBTroopD>	<Seøadištì tankovývch jednotek bylo po nìkolik dní pod leteckými útoky. Vrchní velení žádá letecké krytí, jinak nebudou moc spustit protiútoky. Proto budeme nad jejich pozicemi létat volný lov. Hodnì štìstí!\n>
<DeBTroopR>	<Pro nedostatek neporušených budov v oblasti je hodnì z našich vojákù umístìno volnì v terénu. Tyto stanovištì jsou pro Luftwaffe snadnými cíli. Dnes budete hlídkovat nad jedním takovým místem. Ti chlapi tam byli úplnì nedávno dvakrát bombardováni a postøelováni, a to opravdu ovlivní morálku. Vyhlídka na vás jak tam nahoøe letíte, jim mùže opravdu pomoct jak na duši, tak na tìle.\n>
<DeBTroopD>	<Naše bombardéry udeøí na nepøátelské schromaždištì. Budeme jim poskytovat krytí. Postarejte se o bombardéry a dejte pozor na nepøátelské stíhaèe. Nejdùležitìjší je, aby bombardéry pøi svojem náletu nebyly rušeny..\n>


<dbrDeEXCELLENT>	<Dobrá práce, kamaráde. Jste pro zbytek naší jednotky pøíkladem. Pokraèujte tak dál a dostanete medaili!>
<dbrDeEXCELLENT>	<Dobøe vykonaný úkol. Projevil jste se znovu jako nejlepší pilot Gruppe. Jste vzorem pro ostatní piloty naší jednotky.>
<dbrDeEXCELLENT>	<Fliegerführer nám popøál ke splnìní tohoto úspìšného úkolu. Jen kdyby byly všechny naše úkoly tak úspìšné!>
<dbrDeGOOD>	<Vaše výkony pøi plnìní této mise byly dobré. Potøebujeme více pilotù jako jste vy.>
<dbrDeGOOD>	<Dobré pøedstavení, stal se z vás opravdu solidní pilot.>
<dbrDeGOOD>	<Dobrá práce! Kommodora vaše výkony opravdu velmi potìšily.>
<dbrDeGOOD>	<Dobøe udìláno! Komodor je s vaší akcí velmi spokojený.>
<dbrDeGOOD>	<Vedl jste si dobøe. V tìchto èasech potøebuje Nìmecko více pilotù jako jste vy.>
<dbrDeOK>	<Další bojový úkol dokonèen. Teï si trochu odpoèiòte, zítra nás èeká další nároèný den>
<dbrDeOK>	<Dokonèil jste další misi, jste v tom èím dál lepší.>
<dbrDeOK>	<Úkol jako øada dalších. Zítra snad zažijeme víc vzrušení.>
<dbrDeBAD>	<Rozhodnì to nebyl váš nejlepší den, ale zùstal jste alespoò naživu.>
<dbrDeBAD>	<Alespoò jste pøežil, i když výsledky mise byly úplnì pøíšerné.>
<dbrDeBAD>	<Hodili nás do drtièky, ale pøinejmenším jste pøežil a mùžete bojovat dále.>

<dbrDeEXCELLENT(L)>	<Dobrá práce, kamaráde. Jste pøíklad pro zbytek naší jednotky, když jste úspìšnì bojoval, zatímco kamarádi kolem byli sestøelováni. Tak má vypadat bojovný duch!>
<dbrDeEXCELLENT(L)>	<Navzdory velké pøesile jste pøedvedl vynikající výkon. Bohužel se až pøíliš mnoho našich kamarádù nezvládlo vrátit zpìt.>
<dbrDeEXCELLENT(L)>	<Hlášení Wehrmachtu se zmínilo o vašem dokonalém provedení této mise! O èem se pochvalnì zmínit nemohlo jsou naše tìžké ztráty...>
<dbrDeGOOD(L)>	<Váš výkon pøi tomto úkolu byl pozoruhodný, aèkoliv celkovì to pro nás byla další katastrofa..>
<dbrDeGOOD(L)>	<Pozoruhodná ukázka toho, jak dobrý pilot se z vás stal. Jste zjevnì štastnìjší než vìtšina vašich kamarádù, kteøí se nevrátili..>
<dbrDeGOOD(L)>	<Dobrá práce! Kommodor je s vaší èinností velmi spokojen, ale trápí ho ztráty které Staffel utrpìla.>
<dbrDeGOOD(L)>	<Vedl jste si dobøe, dokonce i když mìla Staffel's jako naschvál tìžké ztráty. V tìchto èasech potøebuje Nìmecko více pilotù jako jste vy.>
<dbrDeOK(L)>	<Hodnì jsme trpìli, ale pøece jsme úkol splnili. Naši zbývající piloti musí být pøipraveni na další zítøejší úkol.>
<dbrDeOK(L)>	<Po pøistání jste náhle zjistil, kolik dobrých kamarádù jsi pøi této akci ztratil, je to pro Staffel smutný den.>
<dbrDeOK(L)>	<Poslední úkol nám znovu zpùsobil tìžké ztráty, tak jako èasto bìhem posledních dní. Válka ve vzduchu už není to co bývala.>
<dbrDeBAD(L)>	<To byla katastrofa! Utrpìli jsme tìžké ztráty a dosáhli jen málo. Staffel je témìø vyhlazena.>
<dbrDeBAD(L)>	<Staffel byla skoro znièena a to všechno pro nic. Pøežil jste jako jeden z mála. Dnes jste se podruhé narodil.>
<dbrDeBAD(L)>	<Protáhli nás mlýnem, štìstí stálo pøi vás, když jste se vrátil živý! Ale hodnì z vašich kamarádù ne.>

<dbrDeEXCELLENT(V)>	<Dobrá práce, kamaráde. Jste vzorem pro zbytek naší jednotky. Jen tak dál a dostanete medaili!>
<dbrDeEXCELLENT(V)>	<Dobøe splnìný úkol. Projevil jste se znovu jako nejlepší pilot Gruppe. Jste pøíkladem pro všechny piloty naší jednotky.>
<dbrDeEXCELLENT(V)>	<Fliegerführer nám blahopøál k této úspìšné misi. Jen kdyby byly všechny naše mise tak úspìšné!>
<dbrDeGOOD(V)>	<Vaše výkony pøi plnìní tohoto úkolu byly dobré. Jen více pilotù jako jste vy.>
<dbrDeGOOD(V)>	<Dobré pøedstavení, je z vás celkem schopný pilot. Dobøe se k našemu slavnému útvaru hodíte.>
<dbrDeGOOD(V)>	<Dobrá práce! Komodor je s èinností Staffel velmi potìšen.>
<dbrDeGOOD(V)>	<Udìlal jste to dobøe. V této dobì potøebuje Nìmecko více pilotù jako jste vy a vaši pøátelé.>
<dbrDeOK(V)>	<Další bojový úkol dokonèen. Teï si trochu odpoèiòte, zítra nás èeká další namáhavý den.>
<dbrDeOK(V)>	<Dokonèil jste další misi, dìláte v tom docela pokroky..>
<dbrDeOK(V)>	<Úkol jste úspìšnì dokonèil, jste v tom èím dál lepší!>
<dbrDeOK(V)>	<Mise jako mnoho jiných. Zítra možná zažijeme víc vzrušení.>
<dbrDeBAD(V)>	<To neby váš úplnì nejlepší den. Alespoò že Staffel si dnes vedla docela dobøe.>
<dbrDeBAD(V)>	<Pøinejmenším jste pøežil. Zeptejte se kolegù pilotù jak úspìšnì bojovat, mohou vás toho hodnì nauèit. Dnes toho zvládli hodnì.>
<dbrDeBAD(V)>	<Navzdory tomu že jste to dnes zkazil, si Staffel vedla dobøe .>

<dbrDeEXCELLENT(A)>	<Dobrá práce, kamarádi!. Pokraèujte stále podobnì a medaile vás nemine! A pozdìji možná i dovolená...>
<dbrDeEXCELLENT(A)>	<Wehrmacht se v hlášení zmínil o našem pøedešlém boji! Mùžeme být na svùj výkon hrdí.>
<dbrDeEXCELLENT(A)>	<Fliegerführer vám blahopøeje k vynikajícímu splnìní tohoto úkolu. Bohužel ale odteï bude oèekávat podobné výsledky pokaždé...>
<dbrDeGOOD(A)>	<Staffel dnes doopravdy amíkùm ukázala, že stále umíme bojovat! A vy se do toho nejlepšího mužstva co máme, pøímo hodíte!>
<dbrDeGOOD(A)>	<Slušná ukázka, stává se z vás opravdu dobrý pilot. Ale nebuïte pøíliš domýšlivý. Jestli chceme všichni pøežít, musíme táhnout za jeden provaz!>
<dbrDeGOOD(A)>	<Dobrá práce! Kommodor je s vašimi akcemi velmi spokojen. Poslal nám pár lahví vína, které jsme "zachránili" bìhem ústupu.>
<dbrDeGOOD(A)>	<Vedl jste si dobøe. Èeká na vás váleèný dopisovatel, aby udìlal s hrdinnými piloty rozhovor. A prosím, opijte se až mu o tom všem povíte!>
<dbrDeOK(A)>	<Další úkol splnìn. V této dobì je štìstí jako jste mìl vy stále vzácnìjší.>
<dbrDeOK(A)>	<Dokonèil jste další misi, zdá se že jste v tohle docela dobrý. Možná máme ještì nadìji.>
<dbrDeOK(A)>	<Úkol jako mnoho jiných. Pokud  to takhle vydržíme i nadále, povede se nám ten malér snad ustát.>
<dbrDeBAD(A)>	<To nebyl rozhodnì váš nejlepší den. Pøinejmenším jste ale vy a vaši kamarádi tohle pøežili.>
<dbrDeBAD(A)>	<Alespoò pøežili všichni. Teï si ale trochu odpoèiòte, zítra se o to pokusíme znuvu.>
<dbrDeBAD(A)>	<Obávám se, že v èasopisu Der Adler o tomhle èlánek urèitì nebude.>

<dbrRuEXCELLENT(L)>	<Úkol byl obtížný a my jsme ztratili hodnì pøátel. Nedávejte si to ale za vinu - váš výkon pøi tomto úkolu byl výteèný. Jste pro nás všechny vzorem.>
<dbrRuEXCELLENT(L)>	<Tuto misi jste mimoøádnì výbornì zvládl. Rozmyslete si, jestli po dokonèení turnusu zùstanete v armádì cvièit naše mladé piloty. Bohužel žádné skvìlé vítìzství nemùže vrátit zpátky piloty, které dnes peru ztratila. >
<dbrRuEXCELLENT(L)>	<Vynikající! Prostì skvìlé. Za tohle si ten èlánek ve Aviatoru opravdu zasloužíte! Dnes je to jediná dobrá zpráva, protože naše peru utrpìla tìžké ztráty.>
<dbrRuGOOD(L)>	<Bez ohledu na obtížnost úkolu a tìžké ztráty jste v této misi prokázal skuteèného bojového ducha a vùli uspìt. Jen dál vydržet! >
<dbrRuGOOD(L)>	<Není to špatné, vùbec to není špatné. Pokraèujte takhle dál a budete ještì slavný! Hodnì špatné je, že dnes jsme ztratili hodnì dobrých pøátel.>
<dbrRuGOOD(L)>	<Dobøe provedeno! Velící dùstojník si prohlédnul hlášení o splnìní úkolu a chce vás vidìt ve svojí kanceláøi. Nemá dnes dobrou náladu kvùli všem tìm dnešním ztrátám.>
<dbrRuOK(L)>	<<Kdo by vám dával  za vinu že chcete dokonèit váš turnus? Urèitì ne ti z vašich kamarádù, kteøí se dnes nevrátili.>
<dbrRuOK(L)>	<O jeden krok blíž k cestì domù. Pøestože ne každý z perutì to zvládnul - dnes jsme ztratili mnoho pøátel.>
<dbrRuOK(L)>	<Pøíštì se vám to povede lépe. Alespoò dostanete tuhle možnost, na rozdíl od všech skvìlých lidí o které jsme dnes pøišli.>
<dbrRuBAD(L)>	<Co je ksakru tohle? Celý svùj výcvik jste prospal a až teï se probudil? Tak dobøe, zvládnul jste to a jste zpátky. Ale vaši pøátelé ne.>
<dbrRuBAD(L)>	<Žádný èlánek v Aviatoru tentokrát nebude, co?? Vsadím se, že byste tam neradi vidìli pravdivou zprávu o ztrátách, které dnes peru postihly.>


<dbrRuEXCELLENT(V)>	<Skvìlý den pro vás a vaši peru! Váše provedení tohoto úkolu bylo mimoøádné. Jste pro nás všechny vzorem.>
<dbrRuEXCELLENT(V)>	<Tuto misi jste zvládl mimoøádnì skvìle. Mìl byste si rozmyslet, zda po dokonèení turnusu zùstanete v armádì školit naše mladé piloty. Zbytek perutì si vedl také dobøe!>
<dbrRuGOOD(V)>	<Peru dnes dosáhla mimoøádného vítìzství - vy jste opravdu prokázal vùli zvítìzit a bojovného ducha. Nepolevujte a vydržte!>
<dbrRuGOOD(V)>	<Vùbec to nebylo špatné, vùbec ne. Jen tak dál a ještì se stanete slavným! Celá peru si vedla neobyèejnì dobøe.>
<dbrRuGOOD(V)>	<Dobrá práce! Velící dùstojník si prohlédnul hlášení o provedení úkolu a chce vás vidìt ve svojí kanceláøi. Sèítá všechna vítìzství, která dnes peru získala.>
<dbrRuGOOD(V)>	<No tak tohle bylo docela dobré! Pìkné vítìzství pro Královské letectvo!>
<dbrRuOK(V)>	<Kdo by vám dával za vinu, že chcete dokonèit váš turnus? Naštìstí máme u perutì lepší piloty a ti si dnes vedli mnohem lépe! Dobøe si letci odpoèiòte, a zítra pøi úkolu neselžete.>
<dbrRuOK(V)>	<Peru to dnes zvládla slušnì. A vy? Nic velkolepého, ale jste o jeden krok blíž k cestì domù.>
<dbrRuOK(V)>	<Pøíštì to dokážeš líp. Tvoji pøátelé dnes opravdu byli lepší.>
<dbrRuBAD(V)>	<Peru dosáhla velkého vítìzství bez ohledu na váš dnešní katastrofální výkon.>
<dbrRuBAD(V)>	<V Aviatoru o vás tentokrát žádný èlánek nebude, co? Tvoje peru by si ale jeden pøesto zasloužila.>

<dbrRuEXCELLENT(A)>	<Váš výkon pøi tomto úkolu byl prvotøídní. Jste nám všem pøíkladem. Ztratili jsme dnes nìjaká letadla, ale všichni pøežili a mohou oslavovat váš úspìch.>
<dbrRuEXCELLENT(A)>	<Každý den, kdy neztratíme ani jednoho pilota je dobrý den - a vy jste si vedl v této misi výteènì. Mìl byste uvažovat o tom, že až dokonèíte turnus, zùstanete v armádì školit naše mladé piloty.>
<dbrRuEXCELLENT(A)>	<Vynikající! Prostì vynikající. Za tohle si ten èlánek v Aviatoru rozhodnì zasloužíte! Aèkoliv jsme ztratili nìjaké letouny, všichni pøežili.>
<dbrRuGOOD(A)>	<Nebylo to špatné, vùbec to nebylo zlé. Máme ztráty na letadlech, ale ne na posádkách. Pokraèujte takhle dál a ještì se proslavíte!>
<dbrRuGOOD(A)>	<Tak tohle nebylo špatné! Nìkteøí z vašich kamarádù pøišli o svoje letadla, ale jsem šastný že vám mohu povìdìt, že to všichni pøežili.>
<dbrRuOK(A)>	<Kdo by vám dával za vinu že chcete dokonèit váš turnus? Dobøe si letci odpoèiòte, a zítra pøi úkolu neselžete.>
<dbrRuOK(A)>	<Dnes celkem nic zvláštního - zase o jeden krok blíž k návratu domù.>
<dbrRuOK(A)>	<Úkol jako mnoho dalších. Pøíštì to snad zvládnete lépe.>
<dbrRuBAD(A)>	<A co je sakra tohle? Celý svùj výcvik jste prospal a probudil se právì teï? Alespoò že jste dnes nikoho nezabil.>
<dbrRuBAD(A)>	<Tentokrát o vás žádný èlánek v Aviatoru nebude, že? Pøinejmenším všichni pøežili.>

<dbrRuEXCELLENT>	<Váš výkon pøi plnìní tohoto úkolu byl znamenitý. Jste pro nás všechny vzorem.>
<dbrRuEXCELLENT>	<Pøi této misi jste si vedl výjmeènì skvìle. Mìl byste si rozmyslet možnost zùstat v armádì a školit naše mladé piloty, až se vrátíte do Státù.>
<dbrRuEXCELLENT>	<Vynikající! Prostì vynikající. Za tuhle misi si opravdu ten èlánek v Aviatoru zasloužíte! >
